driver_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
mick_schumacher,-0.8507518907162869,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
norris,1.6522264137831444,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
ocon,0.4032147869595593,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
perez,1.25113867414571,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
piastri,0.02418130658465168,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
pietro_fittipaldi,-0.1080114174503136,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
raikkonen,-0.11454004340142644,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
ricciardo,-0.9696998725464755,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
russell,0.30124733864675746,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
sainz,1.3059647384921382,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
sargeant,-1.4627240986923549,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
sirotkin,-0.09626278596521083,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
stroll,-0.6376013888753989,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
tsunoda,-0.64075515564087,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
vandoorne,-0.16346791899711482,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
vettel,-0.4326100906356814,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
zhou,-1.223841733805542,-finish_position,10.0,0.97,2024,7,Emilia Romagna Grand Prix,132,2206,131
aitken,-0.03283657447775175,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
albon,0.35048918241448296,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
alonso,1.7029224932115592,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
bearman,-0.021237223031940956,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
bottas,-0.6675703543888257,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
brendon_hartley,-0.08929447056358844,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
de_vries,-1.1087441426369717,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
ericsson,0.014986500915603601,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
gasly,-0.10335578404779548,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
giovinazzi,-0.5102592247686565,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
grosjean,-0.09802389965209031,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
hamilton,1.1613109221089806,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
hulkenberg,-0.21341788162431824,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
kevin_magnussen,-0.8853998204869317,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
kubica,-0.4107751878271902,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
kvyat,0.029295506977509652,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
latifi,-1.1901850598372956,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
lawson,-0.25204145512144893,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
leclerc,1.7339548340976778,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
max_verstappen,3.1717004281200194,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
mazepin,-0.9650579857532174,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
mick_schumacher,-0.855398587319272,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
norris,1.6980809027564823,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
ocon,0.3445922298966003,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
perez,1.1905908091850936,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
piastri,0.13554016749015374,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
pietro_fittipaldi,-0.1056277243451662,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
raikkonen,-0.1263177546068635,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
ricciardo,-1.03184403632658,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
russell,0.3009615064672617,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
sainz,1.306229153168576,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
sargeant,-1.5429998312504938,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
sirotkin,-0.09186859653837094,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
stroll,-0.4757546580115205,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
tsunoda,-0.6058416746006807,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
vandoorne,-0.16266806284176907,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
vettel,-0.35123236905873784,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
zhou,-1.2429022776925263,-finish_position,10.0,0.97,2024,8,Monaco Grand Prix,133,2225,132
aitken,-0.03229665270309012,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
albon,0.4235812955628411,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
alonso,1.6316384765780263,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
bearman,-0.025290501852936683,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
bottas,-0.6713935588233344,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
brendon_hartley,-0.08733264293109737,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
de_vries,-1.0826193006068054,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
ericsson,0.016684132801156035,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
gasly,-0.10119686997962157,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
giovinazzi,-0.513726988258995,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
grosjean,-0.09901026838898866,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
hamilton,1.1182068909727023,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
hulkenberg,-0.22300375802888173,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
kevin_magnussen,-0.8916335894888207,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
kubica,-0.40415864317614475,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
kvyat,0.028621034151849706,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
latifi,-1.1906050534077974,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
lawson,-0.24317778479219032,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
leclerc,1.7792917355600266,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
max_verstappen,3.091446185643477,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
mazepin,-0.9453530068989,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
mick_schumacher,-0.8509906788057062,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
norris,1.6785298868621483,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
ocon,0.31751788226273475,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
perez,1.202884079476151,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
piastri,0.29473147316529125,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
pietro_fittipaldi,-0.10295972819928317,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
raikkonen,-0.13834041724643795,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
ricciardo,-1.0870509867657936,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
russell,0.33123386598097804,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
sainz,1.312101124879656,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
sargeant,-1.5786755444642493,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
sirotkin,-0.0910973864774906,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
stroll,-0.5313713170683689,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
tsunoda,-0.5280107886956533,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
vandoorne,-0.16252523134951916,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
vettel,-0.3259551008339654,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
zhou,-1.3186922646529673,-finish_position,10.0,0.97,2024,9,Canadian Grand Prix,134,2241,133
aitken,-0.031532211234064,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
albon,0.40574606073422975,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
alonso,1.6196497237198568,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
bearman,-0.025098422517212067,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
bottas,-0.6910936431141924,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
brendon_hartley,-0.08597006670770668,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
de_vries,-1.0727805649504023,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
ericsson,0.016025018772345318,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
gasly,-0.09815167801134224,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
giovinazzi,-0.516946956425365,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
grosjean,-0.10714472276400612,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
hamilton,1.1117622821097,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
hulkenberg,-0.1964539476537992,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
kevin_magnussen,-0.881071641278334,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
kubica,-0.3958231739174346,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
kvyat,0.02046724558657158,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
latifi,-1.1799382400821297,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
lawson,-0.2489788976153814,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
leclerc,1.7594807040038336,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
max_verstappen,3.095895224241284,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
mazepin,-0.9341763061537448,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
mick_schumacher,-0.8664977590636812,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
norris,1.740802216450896,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
ocon,0.2825363309328448,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
perez,1.1773636745270164,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
piastri,0.36566090960367215,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
pietro_fittipaldi,-0.1011949503844714,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
raikkonen,-0.1485371767592348,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
ricciardo,-1.0030796940421107,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
russell,0.3826575221608035,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
sainz,1.293305920385751,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
sargeant,-1.569711595399163,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
sirotkin,-0.0893183259925194,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
stroll,-0.49770434631981,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
tsunoda,-0.6476113968368206,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
vandoorne,-0.16036817504340226,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
vettel,-0.3521318106935668,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
zhou,-1.3700371302689154,-finish_position,10.0,0.97,2024,10,Spanish Grand Prix,135,2256,134
aitken,-0.029244364585204484,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
albon,0.3204660304286418,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
alonso,1.5524176406860974,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
bearman,-0.021286956785651318,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
bottas,-0.7469178410278353,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
brendon_hartley,-0.08210289650292217,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
de_vries,-1.0581538176550842,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
ericsson,0.01861931817281106,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
gasly,-0.08300660975669369,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
giovinazzi,-0.5055417640974538,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
grosjean,-0.10206921892456804,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
hamilton,1.1621306348947544,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
hulkenberg,-0.11980394024130617,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
kevin_magnussen,-0.9628756226127919,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
kubica,-0.37444750208637056,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
kvyat,0.018202788748555236,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
latifi,-1.0955550542661876,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
lawson,-0.2535527984771237,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
leclerc,1.7746550891315964,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
max_verstappen,3.1534399324394107,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
mazepin,-0.9083274439043434,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
mick_schumacher,-0.8450403217802531,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
norris,1.818122199608859,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
ocon,0.26514964250220363,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
perez,1.11774877607912,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
piastri,0.37791464635319116,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
pietro_fittipaldi,-0.09789232072672487,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
raikkonen,-0.14353498344570795,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
ricciardo,-1.0256802745032934,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
russell,0.4495593376432885,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
sainz,1.293475121463808,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
sargeant,-1.701023439700846,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
sirotkin,-0.08087995339681484,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
stroll,-0.5165834424330729,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
tsunoda,-0.7961873558703068,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
vandoorne,-0.15713100193602472,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
vettel,-0.2978860460294681,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
zhou,-1.3171761874062704,-finish_position,10.0,0.97,2024,11,Austrian Grand Prix,136,2276,135
aitken,-0.027540804051567815,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
albon,0.30346601004983614,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
alonso,1.3692358722838887,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
bearman,-0.01628772965722426,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
bottas,-0.7958285189904817,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
brendon_hartley,-0.07893577258330609,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
de_vries,-1.0357185637345037,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
ericsson,0.024120314295314856,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
gasly,-0.08236697237829069,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
giovinazzi,-0.5064802657475392,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
grosjean,-0.11954981133568278,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
hamilton,1.158725149313342,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
hulkenberg,0.025121852396089488,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
kevin_magnussen,-0.8823642455332442,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
kubica,-0.358604267176796,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
kvyat,0.018299569743932247,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
latifi,-1.0364905020214465,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
lawson,-0.2499013499581397,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
leclerc,1.648153259584459,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
max_verstappen,3.1264359224604172,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
mazepin,-0.9085726819604099,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
mick_schumacher,-0.8875015659704972,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
norris,1.5340700455761418,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
ocon,0.1985530172478554,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
perez,1.09993401206632,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
piastri,0.6268849058830023,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
pietro_fittipaldi,-0.09733442901140747,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
raikkonen,-0.14960015591924528,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
ricciardo,-0.9098419606082032,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
russell,0.5635630015792162,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
sainz,1.3939793050496327,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
sargeant,-1.8045997174554915,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
sirotkin,-0.07492716388964467,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
stroll,-0.46141647677393255,-finish_position,10.0,0.97,2024,12,British Grand Prix,137,2296,136
