finish_position,season,round,grid_position_zero_flag,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,wet_compound_flag,corrida_chuva_flag,outlier_flag,status_falha_mecanica_flag,outlier_legitimo_flag,outlier_revisao_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax,grid_penalty,altitude_m,corners,track_complexity,weather_impact_factor,safety_car_flag,tire_compound_start,season_factor,avg_pit_stops_circuit,avg_pit_stops_circuit_cold_start_flag,outlier_reclassificado_pos_contexto_flag,outlier_reclassificado_nao_feature_flag,incident_rate_hist,incident_rate_hist_norm,race_order,driver_coef_rapm,constructor_coef_rapm,recent_form_5,recent_form_3,recent_form_cold_start_flag,driver_experience,driver_wins_total,constructor_wins_total,driver_dnf_rate,constructor_dnf_rate,driver_constructor_synergy
7,2021,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3945179062713355,-1.2071791525424729,-1.6319697482955575,-0.6146673532807683,-1.0435790224970511,0.2493948490346354,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.3,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,3,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,0.8685774489463902,2.903473842357582,8.266666666666667,10.0,0,52,2.0,9.0,0.1363636363636363,0.0681818181818181,-5.216216216216216
8,2021,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1870863883925022,-1.3170360467532802,-1.1445932897407545,-1.3428726017711543,-0.5880671928630153,-1.013656016928118,0.8376869975985795,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.4,0.8023255813953488,-1,678,10,0.2012238283750845,0.1643487817575611,0,3,2021,1.5215527119938883,0,0,1,0.75,0.7499999992499999,67,-0.2204401269938905,-0.0914618004796021,10.066666666666666,9.5,0,53,0.0,0.0,0.0923076923076923,0.0714285714285714,-10.166666666666666
9,2021,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3803849175136549,-1.1468604611291873,-1.6739883613674105,-0.5760283473158442,-1.0184262958740982,0.9357356890259034,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.35,0.8023255813953488,-1,678,10,0.2012238283750845,0.1643487817575611,0,3,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-0.2109640005265537,-0.3434172650615456,9.666666666666666,8.166666666666666,0,19,0.0,0.0,0.0714285714285714,0.1428571428571428,-10.333333333333334
10,2021,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3798011598700717,-1.152767039220102,-1.6974149582902252,-0.5555564109312952,-1.0202840458912783,1.0337843804532274,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.5,0.8023255813953488,3,678,10,0.2012238283750845,0.1643487817575611,0,3,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-0.9124765424538928,0.1793211436448447,12.2,11.5,0,6,0.0,1.0,0.0,0.0833333333333333,-12.0
11,2021,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3776961730486186,-1.1839108146085644,-1.683007513639357,-0.5763019220107022,-1.0066131110848946,0.2493948490346354,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.85,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,1,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,0.6237606420186698,-2.427217513563136,13.0,13.666666666666666,0,58,1.0,0.0,0.0303030303030303,0.0333333333333333,-11.926829268292684
12,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3733703127031336,-1.142564767972158,-1.689660807234775,-0.5550981733174091,-1.0145139094265847,0.9357356890259034,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.65,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,0.380013342490659,-0.0914618004796021,7.133333333333334,6.0,0,59,6.0,0.0,0.0454545454545454,0.0714285714285714,-9.5
13,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3722494980274538,-1.173350568930867,-1.6881309874245132,-0.5526821667934493,-1.0156581898673869,0.7396383061712554,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.6,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,1.17497051559236,0.995745191403762,8.2,8.0,0,51,2.0,0.0,0.0606060606060606,0.1136363636363636,-7.857142857142857
14,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.370992905648008,-1.1571820571870497,-1.6693660731853308,-0.5680023497054646,-1.0127048936700864,0.2493948490346354,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.8,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,0.4605666738909278,-0.3434172650615456,10.4,11.5,0,34,0.0,0.0,0.0666666666666666,0.1428571428571428,-10.166666666666666
15,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3649495005911807,-1.1484116836581144,-1.678087578112219,-0.5580459406544978,-1.0025252812989278,1.327930454735199,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.7,0.8023255813953488,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-0.9122867468728426,-2.427217513563136,12.733333333333333,12.833333333333334,0,40,0.0,0.0,0.0888888888888888,0.0333333333333333,-13.45
16,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414184924251254,-1.3164198820910071,-1.13158688545975,-1.6528264011379703,-0.5151480903637609,-0.965676925399058,0.2493948490346354,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.9,0.7906976744186046,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-1.482892582309328,-3.366558686941626,16.933333333333334,16.833333333333332,0,7,0.0,0.0,0.0,0.0757575757575757,-16.714285714285715
17,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0957505964577486,-1.2872460929652558,-1.1256803073688346,-1.6039902772170294,-0.5038871528871373,-0.955694179498645,0.9357356890259034,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.75,0.7790697674418604,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-1.2352427393340564,-4.028692516425983,16.6,16.833333333333332,0,19,0.0,0.0,0.125,0.0757575757575757,-15.736842105263158
18,2021,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957505964577486,-1.279777683356513,-1.0751462503687823,-1.6202432530027846,-0.4839959089661024,-0.9480546541286322,1.327930454735199,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.95,0.7790697674418604,0,678,10,0.2012238283750845,0.1643487817575611,0,2,2021,1.5215527119938883,0,0,0,0.75,0.7499999992499999,67,-1.7076814482407572,-3.366558686941626,17.6,17.5,0,6,0.0,0.0,0.1428571428571428,0.0757575757575757,-17.666666666666668
1,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3946243286089877,-1.3586023363277535,-1.6544282097099974,-0.6448109257614693,-0.9856828855429198,0.1513461576073114,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.0,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,2.8407424986223546,3.2965356052444275,1.2,1.0,0,55,11.0,14.0,0.0746268656716417,0.1194029850746268,-3.0
2,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.379299731238758,-1.2288962679474542,-1.666832787877207,-0.6200656611305868,-0.970849549387536,0.7396383061712554,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.2,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,1.5293440627161157,4.011500123114893,5.066666666666666,4.833333333333333,0,60,6.0,42.0,0.0298507462686567,0.044776119402985,-3.7
3,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3775552185686692,-1.223109014666456,-1.6566869215954003,-0.6056170159128393,-0.990383888423985,0.7396383061712554,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.05,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,1.196128938300092,0.9223668959457,4.933333333333334,5.0,0,39,0.0,0.0,0.0434782608695652,0.1119402985074626,-7.538461538461538
4,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3550172403631788,-1.243692544377221,-1.6289330262699833,-0.6050438576612898,-0.9664080049647472,0.0532974661799874,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.15,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,2.654937907650747,4.011500123114893,5.2,4.166666666666667,0,65,36.0,42.0,0.0,0.044776119402985,-2.3076923076923075
5,2021,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3459007547969124,-1.2654096597822024,-1.6745861885611983,-0.5839128615342963,-0.93196537510719,1.4259791461625233,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.45,0.813953488372093,-1,678,10,0.1862238283900845,0.7633762834153447,1,1,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,0.5684034937096739,2.939294197995272,7.266666666666667,8.0,0,58,0.0,9.0,0.0597014925373134,0.0671641791044776,-7.25
6,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.353769820013062,-1.2397548256499449,-1.6993047375420476,-0.5663219604904055,-0.9445404617183166,0.5435409233166074,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.1,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,0.9417512264912484,3.2965356052444275,3.2,3.1666666666666665,0,59,2.0,14.0,0.0153846153846153,0.1194029850746268,-4.625
7,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3431288043128191,-1.2022868353358565,-1.669214466885311,-0.5659426645886447,-0.9513632582137308,0.8376869975985795,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.6,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,1.0291630907985254,0.9223668959457,9.733333333333333,10.0,0,52,2.0,0.0,0.0597014925373134,0.1119402985074626,-8.5
8,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3424466879217778,-1.2095656487408226,-1.6759582427723887,-0.57420962948747,-0.93416788913078,0.3474435404619594,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.55,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,0.8329881007862813,2.939294197995272,8.333333333333334,9.5,0,53,2.0,9.0,0.1343283582089552,0.0671641791044776,-5.2631578947368425
9,2021,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232754284359879,-1.3418933209995458,-1.2424992962780466,-1.6296017948320418,-0.5993662194518196,-0.9434603457660844,-0.1427999166746605,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.25,0.813953488372093,0,678,10,0.1862238283900845,0.7633762834153447,1,3,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,0.5856432065187211,0.205241779136022,6.333333333333333,5.5,0,54,1.0,1.0,0.0746268656716417,0.08,-7.95
10,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.323749183346297,-1.227046733393733,-1.663695453545288,-0.5681853027826506,-0.9102576802357948,0.4454922318892834,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.65,0.8023255813953488,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-0.0892138098150658,-0.4599852604302494,9.2,8.166666666666666,0,20,0.0,0.0,0.0689655172413793,0.125,-10.142857142857142
11,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1870863883925022,-1.3188784825334672,-1.1975138429391563,-1.6695783657770265,-0.5426881412219388,-0.9221800297689252,0.6415896147439314,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.35,0.8023255813953488,-1,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-0.935493469347402,-4.048372331165405,13.6,13.0,0,37,0.0,0.0,0.0869565217391304,0.0820895522388059,-15.166666666666666
12,2021,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.31391178601925,-1.224063613145796,-1.6194860684704706,-0.5729113056363129,-0.92048992560849,0.5435409233166074,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.3,0.8023255813953488,0,678,10,0.1862238283900845,0.7633762834153447,1,3,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-0.8876026008780707,0.205241779136022,11.333333333333334,10.5,0,7,0.0,1.0,0.0,0.08,-11.714285714285714
13,2021,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3081537735881734,-1.2118924825342128,-1.6226704573459092,-0.5728771087994554,-0.905331621166106,-0.1427999166746605,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.4,0.8023255813953488,-1,678,10,0.1862238283900845,0.7633762834153447,1,3,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-0.1388213234117135,-0.1074834843712673,9.333333333333334,8.666666666666666,0,54,0.0,0.0,0.0909090909090909,0.0625,-9.857142857142858
14,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.3012861892212215,-1.1890417814350158,-1.619567046056994,-0.5535678648680502,-0.9158543227324624,0.7396383061712554,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.7,0.8023255813953488,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-0.9510249231778508,-2.423077288017869,13.533333333333331,14.333333333333334,0,41,0.0,0.0,0.0869565217391304,0.0326086956521739,-13.48780487804878
15,2021,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870863883925022,-1.2944739537271417,-1.2201855568234783,-1.6505683301948548,-0.535741053814404,-0.8932884106664847,0.3474435404619594,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.75,0.8023255813953488,0,678,10,0.1862238283900845,0.7633762834153447,1,1,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,0.6410266386510719,-2.423077288017869,12.466666666666669,12.833333333333334,0,59,1.0,0.0,0.0298507462686567,0.0326086956521739,-11.904761904761903
16,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1870863883925022,-1.295852486592136,-1.1990650654680843,-1.6502378540985032,-0.5261009655043651,-0.909043222459611,0.3474435404619594,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.85,0.8023255813953488,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-1.2873718733443869,-4.048372331165405,16.733333333333334,17.166666666666668,0,20,0.0,0.0,0.12,0.0820895522388059,-15.8
18,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414184924251254,-1.2649662362812375,-1.1680406148895393,-1.6329705102491954,-0.5205132767028527,-0.8606335460800901,0.1513461576073114,-0.8443687333461517,-0.8808752237825185,-0.8885352001280047,0.9,0.7906976744186046,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-1.5242249459130568,-3.432399767461319,16.6,16.5,0,8,0.0,0.0,0.0,0.0746268656716417,-16.625
19,2021,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414184924251254,-1.220159468701097,-1.1463831618895168,-1.5659854708936265,-0.5063639637484473,-0.8362514423143022,-0.6330433738112806,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.95,0.7906976744186046,0,678,10,0.1862238283900845,0.7633762834153447,1,2,2021,1.4616866140395552,0,0,0,0.6,0.5999999993999999,68,-1.8604036499030223,-3.432399767461319,17.666666666666668,18.0,0,7,0.0,0.0,0.125,0.0746268656716417,-17.714285714285715
1,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,-0.055160306344657,0.0434045177976671,0.3794527458645397,0.2695240218408175,-0.289656335940238,-0.8291407566659286,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.05,0.5930232558139534,1,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,2.6360081811305145,4.031587817310482,4.733333333333333,3.0,0,66,36.0,42.0,0.0,0.0441176470588235,-2.333333333333333
2,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,-0.0524768743830422,0.0953108101117708,0.3874835776358883,0.2718602576664932,-0.2914722494690184,-0.6330433738112806,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.15,0.5930232558139534,0,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,0.7880394831893349,2.95593743404454,8.533333333333333,9.0,0,54,2.0,9.0,0.1323529411764706,0.0661764705882353,-5.333333333333333
3,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,-0.0430045572330929,0.0926260018886274,0.3582778073354216,0.2945666285239196,-0.2696917837336562,-0.3388972995293086,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.1,0.5930232558139534,0,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,1.5748765308925632,4.031587817310482,4.066666666666666,2.6666666666666665,0,61,6.0,42.0,0.0294117647058823,0.0441176470588235,-3.672131147540984
4,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,-0.017518130927325,0.1459641919217409,0.3790691747344297,0.2955655707390353,-0.2438963646759928,-0.2408486081019845,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.2,0.5930232558139534,-1,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,1.298620340218498,0.9614411795412676,4.2,4.0,0,40,0.0,0.0,0.0425531914893617,0.1102941176470588,-7.425
5,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,-0.0014385420781552,0.1379694296572698,0.3833458418228951,0.3145615847974581,-0.2281094632466024,-0.1427999166746605,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.25,0.5930232558139534,-1,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,1.0501856367357254,0.9614411795412676,9.0,8.833333333333334,0,53,2.0,0.0,0.0588235294117647,0.1102941176470588,-8.333333333333334
6,2021,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6349357390202799,0.0618046861722884,0.1343300229547862,0.354366589906352,0.3159264989300933,-0.2050562835495956,-0.7310920652386046,0.1866843304979157,-0.0358242679379436,-0.0640268011856944,0.45,0.5930232558139534,1,145,18,0.4265178828007788,0.1504097296696245,1,2,2021,1.6087461300309598,0,0,0,0.75,0.7499999992499999,69,0.5891347616931022,2.95593743404454,6.666666666666667,6.333333333333333,0,59,0.0,9.0,0.0588235294117647,0.0661764705882353,-7.0
