constructor_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
sauber,-0.30751357309543953,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
toro_rosso,-0.5433944944777918,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
williams,-3.332778576473652,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
alfa,-2.0744872079197902,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
alphatauri,-1.0786828045791255,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
alpine,0.46685473355126295,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
aston_martin,-0.496714462120549,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
ferrari,2.799118703712034,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
force_india,-0.147335386295198,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
haas,-3.520646793114125,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
mclaren,0.012177618256819569,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
mercedes,3.6252538877924607,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
racing_point,0.4043943688134257,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
red_bull,3.5359381072428784,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
renault,0.557818181460513,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
sauber,-0.29777354004217615,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
toro_rosso,-0.5473573734174335,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
williams,-3.238558033340963,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
alfa,-2.162503064713079,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
alphatauri,-1.1319766268428526,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
alpine,0.3621100526868429,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
aston_martin,-0.2922577848486441,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
ferrari,2.7885975953691156,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
force_india,-0.15115387434481614,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
haas,-3.395008079738323,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
mclaren,-0.18335303021156776,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
mercedes,3.708747906210763,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
racing_point,0.4161490830411445,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
red_bull,3.6050552006344887,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
renault,0.5124417530381076,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
sauber,-0.28255657824676644,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
toro_rosso,-0.5324571213724375,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
williams,-3.261835430661992,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
alfa,-2.1505845893796893,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
alphatauri,-1.1425097464483769,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
alpine,0.23596749562674418,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
aston_martin,-0.09266056524640057,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
ferrari,2.6882648745980884,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
force_india,-0.15500967442390953,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
haas,-3.2566451502646223,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
mclaren,-0.12256248652288289,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
mercedes,3.682199278941892,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
racing_point,0.38131836235015226,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
red_bull,3.5786093292294314,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
renault,0.4545676660843133,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
sauber,-0.28471808666724524,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
toro_rosso,-0.5355150619712139,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
williams,-3.2807216459062816,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
alfa,-2.243142031471015,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
alphatauri,-1.0196177737947179,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
alpine,-0.04961507125527195,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
aston_martin,0.06806818335741609,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
ferrari,2.7324513227584255,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
force_india,-0.15285734812924537,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
haas,-3.3214824271320933,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
mclaren,-0.13151127412274846,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
mercedes,3.678242060077997,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
racing_point,0.37257658585120906,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
red_bull,3.639084633625976,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
renault,0.4824023792005393,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
sauber,-0.2769918376181674,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
toro_rosso,-0.49642768840660073,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
williams,-3.281179712941731,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
alfa,-2.2445941415845536,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
alphatauri,-1.1721503563345772,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
alpine,-0.04386786750125962,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
aston_martin,0.2125890390528592,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
ferrari,2.7526911894125865,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
force_india,-0.14493619010951628,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
haas,-3.2549741587178453,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
mclaren,-0.33427480826744954,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
mercedes,3.7176770968514763,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
racing_point,0.4070168367452311,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
red_bull,3.7216335136016703,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
renault,0.4819431373958778,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
sauber,-0.2575449244821974,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
toro_rosso,-0.48663618189791774,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
williams,-3.3545721841643954,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
alfa,-2.2301744183964196,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
alphatauri,-1.244934246639883,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
alpine,0.028895130166322242,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
aston_martin,0.3685929149531484,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
ferrari,2.7260556116980217,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
force_india,-0.1289086151120904,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
haas,-3.3104142682888997,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
mclaren,-0.30254301420222757,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
mercedes,3.702799428732403,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
racing_point,0.47602777607844704,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
red_bull,3.594237505540486,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
renault,0.4906513286360541,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
sauber,-0.24987667823223403,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
toro_rosso,-0.48867414380707186,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
williams,-3.4317343111260823,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
alfa,-2.2602264118784747,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
alphatauri,-1.253634720047166,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
alpine,0.046041988695217376,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
aston_martin,0.4390632662650711,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
ferrari,2.6950684604021995,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
force_india,-0.12275551974587989,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
haas,-3.3439839546920425,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
mclaren,-0.37659555379070253,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
mercedes,3.8081071704929697,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
racing_point,0.46369044997939796,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
red_bull,3.642345549217632,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
renault,0.4874786158212534,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
sauber,-0.23110939296647443,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
toro_rosso,-0.46437979416752634,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
williams,-3.529110153585452,-finish_position,10.0,0.97,2023,8,Canadian Grand Prix,111,1848,110
alfa,-2.251314683008537,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
alphatauri,-1.3576661117181077,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
alpine,-0.0732273097695606,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
aston_martin,0.5708628510000525,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
ferrari,2.723867346224749,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
force_india,-0.12187985211012495,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
haas,-3.381339486892725,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
mclaren,-0.3947455897984097,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
mercedes,3.806523466767543,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
racing_point,0.47640057217310744,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
red_bull,3.628924087512331,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
renault,0.4764015301628346,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
sauber,-0.224808336826307,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
toro_rosso,-0.4628542728998655,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
williams,-3.415144210816991,-finish_position,10.0,0.97,2023,9,Austrian Grand Prix,112,1866,111
alfa,-2.265770558816706,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
alphatauri,-1.4922741523583205,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
alpine,-0.15453297696560223,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
aston_martin,0.6307526990203801,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
ferrari,2.7619438777214502,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
force_india,-0.112235903889086,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
haas,-3.3868341867445992,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
mclaren,-0.4108249705437932,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
mercedes,3.7896483697857066,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
racing_point,0.4726928112690065,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
red_bull,3.6755516148174356,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
renault,0.48504098483283387,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
sauber,-0.21972518511156128,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
toro_rosso,-0.4565352545912717,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
williams,-3.316897168425888,-finish_position,10.0,0.97,2023,10,British Grand Prix,113,1885,112
alfa,-2.291519028870965,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
alphatauri,-1.6140526215037085,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
alpine,-0.16400764625227224,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
aston_martin,0.5625678885074289,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
ferrari,2.667313180360517,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
force_india,-0.10764682045021455,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
haas,-3.3672335838932654,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
mclaren,-0.23499429607298794,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
mercedes,3.7931723691151986,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
racing_point,0.48131703976829726,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
red_bull,3.65456943711582,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
renault,0.49316470113062005,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
sauber,-0.2131904234476501,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
toro_rosso,-0.4631763869557346,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
williams,-3.1962838085510925,-finish_position,10.0,0.97,2023,11,Hungarian Grand Prix,114,1902,113
alfa,-2.3259171336839315,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
alphatauri,-1.683178856401594,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
alpine,-0.13948632536361058,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
aston_martin,0.5089235504124324,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
ferrari,2.621986214741841,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
force_india,-0.10545765158757216,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
haas,-3.398852594868863,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
mclaren,-0.06466194375828775,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
mercedes,3.765573309805949,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
racing_point,0.4604117613824947,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
red_bull,3.678644279512168,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
renault,0.5158556299045042,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
sauber,-0.20762765427250296,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
toro_rosso,-0.46026934620591475,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
williams,-3.1659432396170897,-finish_position,10.0,0.97,2023,12,Belgian Grand Prix,115,1919,114
alfa,-2.321056927756981,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
alphatauri,-1.7557564461609612,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
alpine,-0.18153493120728656,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
aston_martin,0.5583605979269327,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
ferrari,2.646974244517443,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
force_india,-0.1072704662469137,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
haas,-3.4675529900817943,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
mclaren,0.018053398187079066,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
mercedes,3.740594245045566,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
racing_point,0.44886715538488714,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
red_bull,3.727136241494919,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
renault,0.5568379886994821,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
sauber,-0.20443576932161608,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
toro_rosso,-0.44840898218285474,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
williams,-3.2108073582979175,-finish_position,10.0,0.97,2023,13,Dutch Grand Prix,116,1937,115
alfa,-2.363041308082926,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
alphatauri,-1.884217788007803,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
alpine,-0.09230957560510411,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
aston_martin,0.6509099078123116,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
ferrari,2.6522387647408845,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
force_india,-0.1001622694263037,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
haas,-3.4449940993693873,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
mclaren,0.04327716068104917,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
mercedes,3.573747175309455,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
racing_point,0.452844655127658,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
red_bull,3.7296946718736064,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
renault,0.547020372175828,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
sauber,-0.19869822882735555,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
toro_rosso,-0.4657498796135907,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
williams,-3.1005595587883237,-finish_position,10.0,0.97,2023,14,Italian Grand Prix,117,1954,116
alfa,-2.332732269190795,-finish_position,10.0,0.97,2023,15,Singapore Grand Prix,118,1972,117
alphatauri,-1.7929818216597313,-finish_position,10.0,0.97,2023,15,Singapore Grand Prix,118,1972,117
