RaceID,season,round,driver_id,constructor_id,finish_position
bearman_2024_2,2024,2,bearman,ferrari,7
norris_2024_2,2024,2,norris,mclaren,8
hamilton_2024_2,2024,2,hamilton,mercedes,9
hulkenberg_2024_2,2024,2,hulkenberg,haas,10
albon_2024_2,2024,2,albon,williams,11
kevin_magnussen_2024_2,2024,2,kevin_magnussen,haas,12
ocon_2024_2,2024,2,ocon,alpine,13
sargeant_2024_2,2024,2,sargeant,williams,14
tsunoda_2024_2,2024,2,tsunoda,rb,15
ricciardo_2024_2,2024,2,ricciardo,rb,16
bottas_2024_2,2024,2,bottas,sauber,17
zhou_2024_2,2024,2,zhou,sauber,18
sainz_2024_3,2024,3,sainz,ferrari,1
leclerc_2024_3,2024,3,leclerc,ferrari,2
norris_2024_3,2024,3,norris,mclaren,3
piastri_2024_3,2024,3,piastri,mclaren,4
perez_2024_3,2024,3,perez,red_bull,5
stroll_2024_3,2024,3,stroll,aston_martin,6
tsunoda_2024_3,2024,3,tsunoda,rb,7
alonso_2024_3,2024,3,alonso,aston_martin,8
hulkenberg_2024_3,2024,3,hulkenberg,haas,9
kevin_magnussen_2024_3,2024,3,kevin_magnussen,haas,10
albon_2024_3,2024,3,albon,williams,11
ricciardo_2024_3,2024,3,ricciardo,rb,12
gasly_2024_3,2024,3,gasly,alpine,13
bottas_2024_3,2024,3,bottas,sauber,14
zhou_2024_3,2024,3,zhou,sauber,15
ocon_2024_3,2024,3,ocon,alpine,16
max_verstappen_2024_4,2024,4,max_verstappen,red_bull,1
perez_2024_4,2024,4,perez,red_bull,2
sainz_2024_4,2024,4,sainz,ferrari,3
leclerc_2024_4,2024,4,leclerc,ferrari,4
norris_2024_4,2024,4,norris,mclaren,5
alonso_2024_4,2024,4,alonso,aston_martin,6
russell_2024_4,2024,4,russell,mercedes,7
piastri_2024_4,2024,4,piastri,mclaren,8
hamilton_2024_4,2024,4,hamilton,mercedes,9
tsunoda_2024_4,2024,4,tsunoda,rb,10
hulkenberg_2024_4,2024,4,hulkenberg,haas,11
stroll_2024_4,2024,4,stroll,aston_martin,12
kevin_magnussen_2024_4,2024,4,kevin_magnussen,haas,13
bottas_2024_4,2024,4,bottas,sauber,14
ocon_2024_4,2024,4,ocon,alpine,15
gasly_2024_4,2024,4,gasly,alpine,16
sargeant_2024_4,2024,4,sargeant,williams,17
max_verstappen_2024_5,2024,5,max_verstappen,red_bull,1
norris_2024_5,2024,5,norris,mclaren,2
perez_2024_5,2024,5,perez,red_bull,3
leclerc_2024_5,2024,5,leclerc,ferrari,4
sainz_2024_5,2024,5,sainz,ferrari,5
russell_2024_5,2024,5,russell,mercedes,6
alonso_2024_5,2024,5,alonso,aston_martin,7
piastri_2024_5,2024,5,piastri,mclaren,8
hamilton_2024_5,2024,5,hamilton,mercedes,9
hulkenberg_2024_5,2024,5,hulkenberg,haas,10
ocon_2024_5,2024,5,ocon,alpine,11
albon_2024_5,2024,5,albon,williams,12
gasly_2024_5,2024,5,gasly,alpine,13
zhou_2024_5,2024,5,zhou,sauber,14
stroll_2024_5,2024,5,stroll,aston_martin,15
kevin_magnussen_2024_5,2024,5,kevin_magnussen,haas,16
sargeant_2024_5,2024,5,sargeant,williams,17
norris_2024_6,2024,6,norris,mclaren,1
max_verstappen_2024_6,2024,6,max_verstappen,red_bull,2
leclerc_2024_6,2024,6,leclerc,ferrari,3
perez_2024_6,2024,6,perez,red_bull,4
sainz_2024_6,2024,6,sainz,ferrari,5
hamilton_2024_6,2024,6,hamilton,mercedes,6
tsunoda_2024_6,2024,6,tsunoda,rb,7
russell_2024_6,2024,6,russell,mercedes,8
alonso_2024_6,2024,6,alonso,aston_martin,9
ocon_2024_6,2024,6,ocon,alpine,10
hulkenberg_2024_6,2024,6,hulkenberg,haas,11
gasly_2024_6,2024,6,gasly,alpine,12
piastri_2024_6,2024,6,piastri,mclaren,13
zhou_2024_6,2024,6,zhou,sauber,14
ricciardo_2024_6,2024,6,ricciardo,rb,15
bottas_2024_6,2024,6,bottas,sauber,16
stroll_2024_6,2024,6,stroll,aston_martin,17
albon_2024_6,2024,6,albon,williams,18
kevin_magnussen_2024_6,2024,6,kevin_magnussen,haas,19
max_verstappen_2024_7,2024,7,max_verstappen,red_bull,1
norris_2024_7,2024,7,norris,mclaren,2
leclerc_2024_7,2024,7,leclerc,ferrari,3
piastri_2024_7,2024,7,piastri,mclaren,4
sainz_2024_7,2024,7,sainz,ferrari,5
hamilton_2024_7,2024,7,hamilton,mercedes,6
russell_2024_7,2024,7,russell,mercedes,7
perez_2024_7,2024,7,perez,red_bull,8
stroll_2024_7,2024,7,stroll,aston_martin,9
tsunoda_2024_7,2024,7,tsunoda,rb,10
hulkenberg_2024_7,2024,7,hulkenberg,haas,11
kevin_magnussen_2024_7,2024,7,kevin_magnussen,haas,12
ricciardo_2024_7,2024,7,ricciardo,rb,13
ocon_2024_7,2024,7,ocon,alpine,14
zhou_2024_7,2024,7,zhou,sauber,15
gasly_2024_7,2024,7,gasly,alpine,16
sargeant_2024_7,2024,7,sargeant,williams,17
bottas_2024_7,2024,7,bottas,sauber,18
alonso_2024_7,2024,7,alonso,aston_martin,19
leclerc_2024_8,2024,8,leclerc,ferrari,1
piastri_2024_8,2024,8,piastri,mclaren,2
sainz_2024_8,2024,8,sainz,ferrari,3
norris_2024_8,2024,8,norris,mclaren,4
russell_2024_8,2024,8,russell,mercedes,5
max_verstappen_2024_8,2024,8,max_verstappen,red_bull,6
hamilton_2024_8,2024,8,hamilton,mercedes,7
tsunoda_2024_8,2024,8,tsunoda,rb,8
albon_2024_8,2024,8,albon,williams,9
gasly_2024_8,2024,8,gasly,alpine,10
alonso_2024_8,2024,8,alonso,aston_martin,11
ricciardo_2024_8,2024,8,ricciardo,rb,12
bottas_2024_8,2024,8,bottas,sauber,13
stroll_2024_8,2024,8,stroll,aston_martin,14
sargeant_2024_8,2024,8,sargeant,williams,15
zhou_2024_8,2024,8,zhou,sauber,16
max_verstappen_2024_9,2024,9,max_verstappen,red_bull,1
norris_2024_9,2024,9,norris,mclaren,2
russell_2024_9,2024,9,russell,mercedes,3
hamilton_2024_9,2024,9,hamilton,mercedes,4
piastri_2024_9,2024,9,piastri,mclaren,5
alonso_2024_9,2024,9,alonso,aston_martin,6
stroll_2024_9,2024,9,stroll,aston_martin,7
ricciardo_2024_9,2024,9,ricciardo,rb,8
gasly_2024_9,2024,9,gasly,alpine,9
ocon_2024_9,2024,9,ocon,alpine,10
hulkenberg_2024_9,2024,9,hulkenberg,haas,11
kevin_magnussen_2024_9,2024,9,kevin_magnussen,haas,12
bottas_2024_9,2024,9,bottas,sauber,13
tsunoda_2024_9,2024,9,tsunoda,rb,14
zhou_2024_9,2024,9,zhou,sauber,15
max_verstappen_2024_10,2024,10,max_verstappen,red_bull,1
norris_2024_10,2024,10,norris,mclaren,2
hamilton_2024_10,2024,10,hamilton,mercedes,3
russell_2024_10,2024,10,russell,mercedes,4
leclerc_2024_10,2024,10,leclerc,ferrari,5
sainz_2024_10,2024,10,sainz,ferrari,6
piastri_2024_10,2024,10,piastri,mclaren,7
perez_2024_10,2024,10,perez,red_bull,8
gasly_2024_10,2024,10,gasly,alpine,9
ocon_2024_10,2024,10,ocon,alpine,10
hulkenberg_2024_10,2024,10,hulkenberg,haas,11
alonso_2024_10,2024,10,alonso,aston_martin,12
zhou_2024_10,2024,10,zhou,sauber,13
stroll_2024_10,2024,10,stroll,aston_martin,14
ricciardo_2024_10,2024,10,ricciardo,rb,15
bottas_2024_10,2024,10,bottas,sauber,16
kevin_magnussen_2024_10,2024,10,kevin_magnussen,haas,17
albon_2024_10,2024,10,albon,williams,18
tsunoda_2024_10,2024,10,tsunoda,rb,19
sargeant_2024_10,2024,10,sargeant,williams,20
russell_2024_11,2024,11,russell,mercedes,1
piastri_2024_11,2024,11,piastri,mclaren,2
sainz_2024_11,2024,11,sainz,ferrari,3
hamilton_2024_11,2024,11,hamilton,mercedes,4
max_verstappen_2024_11,2024,11,max_verstappen,red_bull,5
hulkenberg_2024_11,2024,11,hulkenberg,haas,6
perez_2024_11,2024,11,perez,red_bull,7
kevin_magnussen_2024_11,2024,11,kevin_magnussen,haas,8
ricciardo_2024_11,2024,11,ricciardo,rb,9
gasly_2024_11,2024,11,gasly,alpine,10
leclerc_2024_11,2024,11,leclerc,ferrari,11
ocon_2024_11,2024,11,ocon,alpine,12
stroll_2024_11,2024,11,stroll,aston_martin,13
tsunoda_2024_11,2024,11,tsunoda,rb,14
albon_2024_11,2024,11,albon,williams,15
bottas_2024_11,2024,11,bottas,sauber,16
zhou_2024_11,2024,11,zhou,sauber,17
alonso_2024_11,2024,11,alonso,aston_martin,18
sargeant_2024_11,2024,11,sargeant,williams,19
norris_2024_11,2024,11,norris,mclaren,20
hamilton_2024_12,2024,12,hamilton,mercedes,1
max_verstappen_2024_12,2024,12,max_verstappen,red_bull,2
norris_2024_12,2024,12,norris,mclaren,3
piastri_2024_12,2024,12,piastri,mclaren,4
sainz_2024_12,2024,12,sainz,ferrari,5
hulkenberg_2024_12,2024,12,hulkenberg,haas,6
stroll_2024_12,2024,12,stroll,aston_martin,7
alonso_2024_12,2024,12,alonso,aston_martin,8
albon_2024_12,2024,12,albon,williams,9
tsunoda_2024_12,2024,12,tsunoda,rb,10
sargeant_2024_12,2024,12,sargeant,williams,11
kevin_magnussen_2024_12,2024,12,kevin_magnussen,haas,12
ricciardo_2024_12,2024,12,ricciardo,rb,13
leclerc_2024_12,2024,12,leclerc,ferrari,14
bottas_2024_12,2024,12,bottas,sauber,15
ocon_2024_12,2024,12,ocon,alpine,16
perez_2024_12,2024,12,perez,red_bull,17
zhou_2024_12,2024,12,zhou,sauber,18
piastri_2024_13,2024,13,piastri,mclaren,1
norris_2024_13,2024,13,norris,mclaren,2
hamilton_2024_13,2024,13,hamilton,mercedes,3
leclerc_2024_13,2024,13,leclerc,ferrari,4
max_verstappen_2024_13,2024,13,max_verstappen,red_bull,5
sainz_2024_13,2024,13,sainz,ferrari,6
perez_2024_13,2024,13,perez,red_bull,7
russell_2024_13,2024,13,russell,mercedes,8
tsunoda_2024_13,2024,13,tsunoda,rb,9
stroll_2024_13,2024,13,stroll,aston_martin,10
alonso_2024_13,2024,13,alonso,aston_martin,11
ricciardo_2024_13,2024,13,ricciardo,rb,12
hulkenberg_2024_13,2024,13,hulkenberg,haas,13
albon_2024_13,2024,13,albon,williams,14
kevin_magnussen_2024_13,2024,13,kevin_magnussen,haas,15
bottas_2024_13,2024,13,bottas,sauber,16
sargeant_2024_13,2024,13,sargeant,williams,17
ocon_2024_13,2024,13,ocon,alpine,18
zhou_2024_13,2024,13,zhou,sauber,19
hamilton_2024_14,2024,14,hamilton,mercedes,1
piastri_2024_14,2024,14,piastri,mclaren,2
leclerc_2024_14,2024,14,leclerc,ferrari,3
max_verstappen_2024_14,2024,14,max_verstappen,red_bull,4
norris_2024_14,2024,14,norris,mclaren,5
sainz_2024_14,2024,14,sainz,ferrari,6
perez_2024_14,2024,14,perez,red_bull,7
alonso_2024_14,2024,14,alonso,aston_martin,8
ocon_2024_14,2024,14,ocon,alpine,9
ricciardo_2024_14,2024,14,ricciardo,rb,10
stroll_2024_14,2024,14,stroll,aston_martin,11
albon_2024_14,2024,14,albon,williams,12
gasly_2024_14,2024,14,gasly,alpine,13
kevin_magnussen_2024_14,2024,14,kevin_magnussen,haas,14
bottas_2024_14,2024,14,bottas,sauber,15
tsunoda_2024_14,2024,14,tsunoda,rb,16
sargeant_2024_14,2024,14,sargeant,williams,17
hulkenberg_2024_14,2024,14,hulkenberg,haas,18
norris_2024_15,2024,15,norris,mclaren,1
max_verstappen_2024_15,2024,15,max_verstappen,red_bull,2
leclerc_2024_15,2024,15,leclerc,ferrari,3
piastri_2024_15,2024,15,piastri,mclaren,4
sainz_2024_15,2024,15,sainz,ferrari,5
perez_2024_15,2024,15,perez,red_bull,6
russell_2024_15,2024,15,russell,mercedes,7
hamilton_2024_15,2024,15,hamilton,mercedes,8
gasly_2024_15,2024,15,gasly,alpine,9
alonso_2024_15,2024,15,alonso,aston_martin,10
hulkenberg_2024_15,2024,15,hulkenberg,haas,11
ricciardo_2024_15,2024,15,ricciardo,rb,12
stroll_2024_15,2024,15,stroll,aston_martin,13
albon_2024_15,2024,15,albon,williams,14
ocon_2024_15,2024,15,ocon,alpine,15
sargeant_2024_15,2024,15,sargeant,williams,16
tsunoda_2024_15,2024,15,tsunoda,rb,17
kevin_magnussen_2024_15,2024,15,kevin_magnussen,haas,18
bottas_2024_15,2024,15,bottas,sauber,19
zhou_2024_15,2024,15,zhou,sauber,20
leclerc_2024_16,2024,16,leclerc,ferrari,1
piastri_2024_16,2024,16,piastri,mclaren,2
norris_2024_16,2024,16,norris,mclaren,3
sainz_2024_16,2024,16,sainz,ferrari,4
hamilton_2024_16,2024,16,hamilton,mercedes,5
max_verstappen_2024_16,2024,16,max_verstappen,red_bull,6
russell_2024_16,2024,16,russell,mercedes,7
perez_2024_16,2024,16,perez,red_bull,8
albon_2024_16,2024,16,albon,williams,9
kevin_magnussen_2024_16,2024,16,kevin_magnussen,haas,10
alonso_2024_16,2024,16,alonso,aston_martin,11
colapinto_2024_16,2024,16,colapinto,williams,12
ricciardo_2024_16,2024,16,ricciardo,rb,13
ocon_2024_16,2024,16,ocon,alpine,14
gasly_2024_16,2024,16,gasly,alpine,15
bottas_2024_16,2024,16,bottas,sauber,16
hulkenberg_2024_16,2024,16,hulkenberg,haas,17
zhou_2024_16,2024,16,zhou,sauber,18
stroll_2024_16,2024,16,stroll,aston_martin,19
piastri_2024_17,2024,17,piastri,mclaren,1
leclerc_2024_17,2024,17,leclerc,ferrari,2
russell_2024_17,2024,17,russell,mercedes,3
norris_2024_17,2024,17,norris,mclaren,4
max_verstappen_2024_17,2024,17,max_verstappen,red_bull,5
alonso_2024_17,2024,17,alonso,aston_martin,6
albon_2024_17,2024,17,albon,williams,7
colapinto_2024_17,2024,17,colapinto,williams,8
hamilton_2024_17,2024,17,hamilton,mercedes,9
bearman_2024_17,2024,17,bearman,haas,10
hulkenberg_2024_17,2024,17,hulkenberg,haas,11
gasly_2024_17,2024,17,gasly,alpine,12
ricciardo_2024_17,2024,17,ricciardo,rb,13
zhou_2024_17,2024,17,zhou,sauber,14
ocon_2024_17,2024,17,ocon,alpine,15
bottas_2024_17,2024,17,bottas,sauber,16
norris_2024_18,2024,18,norris,mclaren,1
max_verstappen_2024_18,2024,18,max_verstappen,red_bull,2
piastri_2024_18,2024,18,piastri,mclaren,3
russell_2024_18,2024,18,russell,mercedes,4
leclerc_2024_18,2024,18,leclerc,ferrari,5
hamilton_2024_18,2024,18,hamilton,mercedes,6
sainz_2024_18,2024,18,sainz,ferrari,7
alonso_2024_18,2024,18,alonso,aston_martin,8
hulkenberg_2024_18,2024,18,hulkenberg,haas,9
perez_2024_18,2024,18,perez,red_bull,10
colapinto_2024_18,2024,18,colapinto,williams,11
tsunoda_2024_18,2024,18,tsunoda,rb,12
ocon_2024_18,2024,18,ocon,alpine,13
stroll_2024_18,2024,18,stroll,aston_martin,14
zhou_2024_18,2024,18,zhou,sauber,15
bottas_2024_18,2024,18,bottas,sauber,16
gasly_2024_18,2024,18,gasly,alpine,17
ricciardo_2024_18,2024,18,ricciardo,rb,18
leclerc_2024_19,2024,19,leclerc,ferrari,1
sainz_2024_19,2024,19,sainz,ferrari,2
max_verstappen_2024_19,2024,19,max_verstappen,red_bull,3
norris_2024_19,2024,19,norris,mclaren,4
piastri_2024_19,2024,19,piastri,mclaren,5
russell_2024_19,2024,19,russell,mercedes,6
perez_2024_19,2024,19,perez,red_bull,7
hulkenberg_2024_19,2024,19,hulkenberg,haas,8
lawson_2024_19,2024,19,lawson,rb,9
colapinto_2024_19,2024,19,colapinto,williams,10
kevin_magnussen_2024_19,2024,19,kevin_magnussen,haas,11
gasly_2024_19,2024,19,gasly,alpine,12
alonso_2024_19,2024,19,alonso,aston_martin,13
tsunoda_2024_19,2024,19,tsunoda,rb,14
stroll_2024_19,2024,19,stroll,aston_martin,15
albon_2024_19,2024,19,albon,williams,16
bottas_2024_19,2024,19,bottas,sauber,17
ocon_2024_19,2024,19,ocon,alpine,18
zhou_2024_19,2024,19,zhou,sauber,19
sainz_2024_20,2024,20,sainz,ferrari,1
norris_2024_20,2024,20,norris,mclaren,2
leclerc_2024_20,2024,20,leclerc,ferrari,3
hamilton_2024_20,2024,20,hamilton,mercedes,4
russell_2024_20,2024,20,russell,mercedes,5
max_verstappen_2024_20,2024,20,max_verstappen,red_bull,6
kevin_magnussen_2024_20,2024,20,kevin_magnussen,haas,7
piastri_2024_20,2024,20,piastri,mclaren,8
hulkenberg_2024_20,2024,20,hulkenberg,haas,9
gasly_2024_20,2024,20,gasly,alpine,10
stroll_2024_20,2024,20,stroll,aston_martin,11
colapinto_2024_20,2024,20,colapinto,williams,12
ocon_2024_20,2024,20,ocon,alpine,13
bottas_2024_20,2024,20,bottas,sauber,14
zhou_2024_20,2024,20,zhou,sauber,15
lawson_2024_20,2024,20,lawson,rb,16
perez_2024_20,2024,20,perez,red_bull,17
max_verstappen_2024_21,2024,21,max_verstappen,red_bull,1
ocon_2024_21,2024,21,ocon,alpine,2
gasly_2024_21,2024,21,gasly,alpine,3
russell_2024_21,2024,21,russell,mercedes,4
leclerc_2024_21,2024,21,leclerc,ferrari,5
norris_2024_21,2024,21,norris,mclaren,6
tsunoda_2024_21,2024,21,tsunoda,rb,7
piastri_2024_21,2024,21,piastri,mclaren,8
lawson_2024_21,2024,21,lawson,rb,9
hamilton_2024_21,2024,21,hamilton,mercedes,10
perez_2024_21,2024,21,perez,red_bull,11
bearman_2024_21,2024,21,bearman,haas,12
bottas_2024_21,2024,21,bottas,sauber,13
alonso_2024_21,2024,21,alonso,aston_martin,14
zhou_2024_21,2024,21,zhou,sauber,15
russell_2024_22,2024,22,russell,mercedes,1
hamilton_2024_22,2024,22,hamilton,mercedes,2
sainz_2024_22,2024,22,sainz,ferrari,3
leclerc_2024_22,2024,22,leclerc,ferrari,4
max_verstappen_2024_22,2024,22,max_verstappen,red_bull,5
norris_2024_22,2024,22,norris,mclaren,6
piastri_2024_22,2024,22,piastri,mclaren,7
hulkenberg_2024_22,2024,22,hulkenberg,haas,8
tsunoda_2024_22,2024,22,tsunoda,rb,9
perez_2024_22,2024,22,perez,red_bull,10
alonso_2024_22,2024,22,alonso,aston_martin,11
kevin_magnussen_2024_22,2024,22,kevin_magnussen,haas,12
zhou_2024_22,2024,22,zhou,sauber,13
colapinto_2024_22,2024,22,colapinto,williams,14
stroll_2024_22,2024,22,stroll,aston_martin,15
lawson_2024_22,2024,22,lawson,rb,16
ocon_2024_22,2024,22,ocon,alpine,17
bottas_2024_22,2024,22,bottas,sauber,18
max_verstappen_2024_23,2024,23,max_verstappen,red_bull,1
leclerc_2024_23,2024,23,leclerc,ferrari,2
piastri_2024_23,2024,23,piastri,mclaren,3
russell_2024_23,2024,23,russell,mercedes,4
gasly_2024_23,2024,23,gasly,alpine,5
sainz_2024_23,2024,23,sainz,ferrari,6
alonso_2024_23,2024,23,alonso,aston_martin,7
zhou_2024_23,2024,23,zhou,sauber,8
kevin_magnussen_2024_23,2024,23,kevin_magnussen,haas,9
norris_2024_23,2024,23,norris,mclaren,10
bottas_2024_23,2024,23,bottas,sauber,11
hamilton_2024_23,2024,23,hamilton,mercedes,12
tsunoda_2024_23,2024,23,tsunoda,rb,13
lawson_2024_23,2024,23,lawson,rb,14
albon_2024_23,2024,23,albon,williams,15
norris_2024_24,2024,24,norris,mclaren,1
sainz_2024_24,2024,24,sainz,ferrari,2
leclerc_2024_24,2024,24,leclerc,ferrari,3
hamilton_2024_24,2024,24,hamilton,mercedes,4
russell_2024_24,2024,24,russell,mercedes,5
max_verstappen_2024_24,2024,24,max_verstappen,red_bull,6
gasly_2024_24,2024,24,gasly,alpine,7
hulkenberg_2024_24,2024,24,hulkenberg,haas,8
alonso_2024_24,2024,24,alonso,aston_martin,9
piastri_2024_24,2024,24,piastri,mclaren,10
albon_2024_24,2024,24,albon,williams,11
tsunoda_2024_24,2024,24,tsunoda,rb,12
zhou_2024_24,2024,24,zhou,sauber,13
stroll_2024_24,2024,24,stroll,aston_martin,14
doohan_2024_24,2024,24,doohan,alpine,15
kevin_magnussen_2024_24,2024,24,kevin_magnussen,haas,16
