season,round,race_name,circuit_id,driver_id,constructor_id,coluna,valor,mediana_historica,desvio_historico,limite_outlier,n_historico,criterio_historico,situacao,classificacao_auditoria,explicacao_observada
2019,11,German Grand Prix,hockenheimring,kevin_magnussen,haas,fastf1_avg_lap_time,98.281875,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,kubica,williams,fastf1_avg_lap_time,98.37909375,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,kvyat,toro_rosso,fastf1_avg_lap_time,98.1184375,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,leclerc,ferrari,fastf1_avg_lap_time,96.37981481481482,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,leclerc,ferrari,fastf1_best_lap_time,87.697,77.719,0.9700225770568438,80.62906773117052,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,max_verstappen,red_bull,fastf1_avg_lap_time,97.988671875,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,norris,mclaren,fastf1_avg_lap_time,99.1796,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,norris,mclaren,fastf1_best_lap_time,91.081,77.719,0.9700225770568438,80.62906773117052,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,perez,racing_point,fastf1_avg_lap_time,112.843,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
2019,11,German Grand Prix,hockenheimring,perez,racing_point,fastf1_best_lap_time,112.843,77.719,0.9700225770568438,80.62906773117052,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva e dnf_piloto
