season,round,race_name,driver_id,constructor,grid_position,finish_position,status,points
2024,6,Miami Grand Prix,hulkenberg,Haas F1 Team,9,11,Finished,0
2024,6,Miami Grand Prix,gasly,Alpine F1 Team,12,12,Finished,0
2024,6,Miami Grand Prix,piastri,McLaren,6,13,Finished,0
2024,6,Miami Grand Prix,zhou,Sauber,19,14,Finished,0
2024,6,Miami Grand Prix,ricciardo,RB F1 Team,20,15,Finished,0
2024,6,Miami Grand Prix,bottas,Sauber,16,16,Finished,0
2024,6,Miami Grand Prix,stroll,Aston Martin,11,17,Finished,0
2024,6,Miami Grand Prix,albon,Williams,14,18,Finished,0
2024,6,Miami Grand Prix,kevin_magnussen,Haas F1 Team,18,19,Finished,0
2024,6,Miami Grand Prix,sargeant,Williams,17,20,Retired,0
2024,7,Emilia Romagna Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2024,7,Emilia Romagna Grand Prix,norris,McLaren,2,2,Finished,18
2024,7,Emilia Romagna Grand Prix,leclerc,Ferrari,3,3,Finished,15
2024,7,Emilia Romagna Grand Prix,piastri,McLaren,5,4,Finished,12
2024,7,Emilia Romagna Grand Prix,sainz,Ferrari,4,5,Finished,10
2024,7,Emilia Romagna Grand Prix,hamilton,Mercedes,8,6,Finished,8
2024,7,Emilia Romagna Grand Prix,russell,Mercedes,6,7,Finished,7
2024,7,Emilia Romagna Grand Prix,perez,Red Bull,11,8,Finished,4
2024,7,Emilia Romagna Grand Prix,stroll,Aston Martin,13,9,Finished,2
2024,7,Emilia Romagna Grand Prix,tsunoda,RB F1 Team,7,10,Lapped,1
2024,7,Emilia Romagna Grand Prix,hulkenberg,Haas F1 Team,10,11,Lapped,0
2024,7,Emilia Romagna Grand Prix,kevin_magnussen,Haas F1 Team,18,12,Lapped,0
2024,7,Emilia Romagna Grand Prix,ricciardo,RB F1 Team,9,13,Lapped,0
2024,7,Emilia Romagna Grand Prix,ocon,Alpine F1 Team,12,14,Lapped,0
2024,7,Emilia Romagna Grand Prix,zhou,Sauber,17,15,Lapped,0
2024,7,Emilia Romagna Grand Prix,gasly,Alpine F1 Team,15,16,Lapped,0
2024,7,Emilia Romagna Grand Prix,sargeant,Williams,19,17,Lapped,0
2024,7,Emilia Romagna Grand Prix,bottas,Sauber,16,18,Lapped,0
2024,7,Emilia Romagna Grand Prix,alonso,Aston Martin,20,19,Lapped,0
2024,7,Emilia Romagna Grand Prix,albon,Williams,14,20,Retired,0
2024,8,Monaco Grand Prix,leclerc,Ferrari,1,1,Finished,25
2024,8,Monaco Grand Prix,piastri,McLaren,2,2,Finished,18
2024,8,Monaco Grand Prix,sainz,Ferrari,3,3,Finished,15
2024,8,Monaco Grand Prix,norris,McLaren,4,4,Finished,12
2024,8,Monaco Grand Prix,russell,Mercedes,5,5,Finished,10
2024,8,Monaco Grand Prix,max_verstappen,Red Bull,6,6,Finished,8
2024,8,Monaco Grand Prix,hamilton,Mercedes,7,7,Finished,7
2024,8,Monaco Grand Prix,tsunoda,RB F1 Team,8,8,Lapped,4
2024,8,Monaco Grand Prix,albon,Williams,9,9,Lapped,2
2024,8,Monaco Grand Prix,gasly,Alpine F1 Team,10,10,Lapped,1
2024,8,Monaco Grand Prix,alonso,Aston Martin,14,11,Lapped,0
2024,8,Monaco Grand Prix,ricciardo,RB F1 Team,12,12,Lapped,0
2024,8,Monaco Grand Prix,bottas,Sauber,17,13,Lapped,0
2024,8,Monaco Grand Prix,stroll,Aston Martin,13,14,Lapped,0
2024,8,Monaco Grand Prix,sargeant,Williams,15,15,Lapped,0
2024,8,Monaco Grand Prix,zhou,Sauber,18,16,Lapped,0
2024,8,Monaco Grand Prix,ocon,Alpine F1 Team,11,17,Retired,0
2024,8,Monaco Grand Prix,perez,Red Bull,16,18,Retired,0
2024,8,Monaco Grand Prix,hulkenberg,Haas F1 Team,19,19,Retired,0
2024,8,Monaco Grand Prix,kevin_magnussen,Haas F1 Team,20,20,Retired,0
2024,9,Canadian Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2024,9,Canadian Grand Prix,norris,McLaren,3,2,Finished,18
2024,9,Canadian Grand Prix,russell,Mercedes,1,3,Finished,15
2024,9,Canadian Grand Prix,hamilton,Mercedes,7,4,Finished,13
2024,9,Canadian Grand Prix,piastri,McLaren,4,5,Finished,10
2024,9,Canadian Grand Prix,alonso,Aston Martin,6,6,Finished,8
2024,9,Canadian Grand Prix,stroll,Aston Martin,9,7,Finished,6
2024,9,Canadian Grand Prix,ricciardo,RB F1 Team,5,8,Finished,4
2024,9,Canadian Grand Prix,gasly,Alpine F1 Team,15,9,Finished,2
2024,9,Canadian Grand Prix,ocon,Alpine F1 Team,18,10,Finished,1
2024,9,Canadian Grand Prix,hulkenberg,Haas F1 Team,17,11,Finished,0
2024,9,Canadian Grand Prix,kevin_magnussen,Haas F1 Team,14,12,Finished,0
2024,9,Canadian Grand Prix,bottas,Sauber,19,13,Finished,0
2024,9,Canadian Grand Prix,tsunoda,RB F1 Team,8,14,Finished,0
2024,9,Canadian Grand Prix,zhou,Sauber,20,15,Lapped,0
2024,9,Canadian Grand Prix,sainz,Ferrari,12,16,Retired,0
2024,9,Canadian Grand Prix,albon,Williams,10,17,Retired,0
2024,9,Canadian Grand Prix,perez,Red Bull,16,18,Retired,0
2024,9,Canadian Grand Prix,leclerc,Ferrari,11,19,Retired,0
2024,9,Canadian Grand Prix,sargeant,Williams,13,20,Retired,0
2024,10,Spanish Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2024,10,Spanish Grand Prix,norris,McLaren,1,2,Finished,19
2024,10,Spanish Grand Prix,hamilton,Mercedes,3,3,Finished,15
2024,10,Spanish Grand Prix,russell,Mercedes,4,4,Finished,12
2024,10,Spanish Grand Prix,leclerc,Ferrari,5,5,Finished,10
2024,10,Spanish Grand Prix,sainz,Ferrari,6,6,Finished,8
2024,10,Spanish Grand Prix,piastri,McLaren,9,7,Finished,6
2024,10,Spanish Grand Prix,perez,Red Bull,11,8,Finished,4
2024,10,Spanish Grand Prix,gasly,Alpine F1 Team,7,9,Finished,2
2024,10,Spanish Grand Prix,ocon,Alpine F1 Team,8,10,Finished,1
2024,10,Spanish Grand Prix,hulkenberg,Haas F1 Team,13,11,Finished,0
2024,10,Spanish Grand Prix,alonso,Aston Martin,10,12,Lapped,0
2024,10,Spanish Grand Prix,zhou,Sauber,15,13,Lapped,0
2024,10,Spanish Grand Prix,stroll,Aston Martin,14,14,Lapped,0
2024,10,Spanish Grand Prix,ricciardo,RB F1 Team,18,15,Lapped,0
2024,10,Spanish Grand Prix,bottas,Sauber,12,16,Lapped,0
2024,10,Spanish Grand Prix,kevin_magnussen,Haas F1 Team,16,17,Lapped,0
2024,10,Spanish Grand Prix,albon,Williams,20,18,Lapped,0
2024,10,Spanish Grand Prix,tsunoda,RB F1 Team,17,19,Lapped,0
2024,10,Spanish Grand Prix,sargeant,Williams,19,20,Lapped,0
2024,11,Austrian Grand Prix,russell,Mercedes,3,1,Finished,25
2024,11,Austrian Grand Prix,piastri,McLaren,7,2,Finished,18
2024,11,Austrian Grand Prix,sainz,Ferrari,4,3,Finished,15
2024,11,Austrian Grand Prix,hamilton,Mercedes,5,4,Finished,12
2024,11,Austrian Grand Prix,max_verstappen,Red Bull,1,5,Finished,10
2024,11,Austrian Grand Prix,hulkenberg,Haas F1 Team,9,6,Finished,8
2024,11,Austrian Grand Prix,perez,Red Bull,8,7,Finished,6
2024,11,Austrian Grand Prix,kevin_magnussen,Haas F1 Team,12,8,Finished,4
2024,11,Austrian Grand Prix,ricciardo,RB F1 Team,11,9,Finished,2
2024,11,Austrian Grand Prix,gasly,Alpine F1 Team,13,10,Finished,1
2024,11,Austrian Grand Prix,leclerc,Ferrari,6,11,Finished,0
2024,11,Austrian Grand Prix,ocon,Alpine F1 Team,10,12,Finished,0
2024,11,Austrian Grand Prix,stroll,Aston Martin,17,13,Lapped,0
2024,11,Austrian Grand Prix,tsunoda,RB F1 Team,14,14,Lapped,0
2024,11,Austrian Grand Prix,albon,Williams,16,15,Lapped,0
2024,11,Austrian Grand Prix,bottas,Sauber,18,16,Lapped,0
2024,11,Austrian Grand Prix,zhou,Sauber,20,17,Lapped,0
2024,11,Austrian Grand Prix,alonso,Aston Martin,15,18,Lapped,0
2024,11,Austrian Grand Prix,sargeant,Williams,19,19,Lapped,0
2024,11,Austrian Grand Prix,norris,McLaren,2,20,Lapped,0
2024,12,British Grand Prix,hamilton,Mercedes,2,1,Finished,25
2024,12,British Grand Prix,max_verstappen,Red Bull,4,2,Finished,18
2024,12,British Grand Prix,norris,McLaren,3,3,Finished,15
2024,12,British Grand Prix,piastri,McLaren,5,4,Finished,12
2024,12,British Grand Prix,sainz,Ferrari,7,5,Finished,11
2024,12,British Grand Prix,hulkenberg,Haas F1 Team,6,6,Finished,8
2024,12,British Grand Prix,stroll,Aston Martin,8,7,Finished,6
2024,12,British Grand Prix,alonso,Aston Martin,10,8,Finished,4
2024,12,British Grand Prix,albon,Williams,9,9,Finished,2
2024,12,British Grand Prix,tsunoda,RB F1 Team,13,10,Finished,1
2024,12,British Grand Prix,sargeant,Williams,12,11,Finished,0
2024,12,British Grand Prix,kevin_magnussen,Haas F1 Team,17,12,Finished,0
2024,12,British Grand Prix,ricciardo,RB F1 Team,15,13,Lapped,0
2024,12,British Grand Prix,leclerc,Ferrari,11,14,Lapped,0
2024,12,British Grand Prix,bottas,Sauber,16,15,Lapped,0
2024,12,British Grand Prix,ocon,Alpine F1 Team,18,16,Lapped,0
2024,12,British Grand Prix,perez,Red Bull,20,17,Lapped,0
2024,12,British Grand Prix,zhou,Sauber,14,18,Lapped,0
2024,12,British Grand Prix,russell,Mercedes,1,19,Retired,0
2024,12,British Grand Prix,gasly,Alpine F1 Team,19,20,Did not start,0
2024,13,Hungarian Grand Prix,piastri,McLaren,2,1,Finished,25
2024,13,Hungarian Grand Prix,norris,McLaren,1,2,Finished,18
2024,13,Hungarian Grand Prix,hamilton,Mercedes,5,3,Finished,15
2024,13,Hungarian Grand Prix,leclerc,Ferrari,6,4,Finished,12
2024,13,Hungarian Grand Prix,max_verstappen,Red Bull,3,5,Finished,10
2024,13,Hungarian Grand Prix,sainz,Ferrari,4,6,Finished,8
2024,13,Hungarian Grand Prix,perez,Red Bull,16,7,Finished,6
2024,13,Hungarian Grand Prix,russell,Mercedes,17,8,Finished,5
2024,13,Hungarian Grand Prix,tsunoda,RB F1 Team,10,9,Finished,2
2024,13,Hungarian Grand Prix,stroll,Aston Martin,8,10,Finished,1
2024,13,Hungarian Grand Prix,alonso,Aston Martin,7,11,Finished,0
2024,13,Hungarian Grand Prix,ricciardo,RB F1 Team,9,12,Lapped,0
2024,13,Hungarian Grand Prix,hulkenberg,Haas F1 Team,11,13,Lapped,0
2024,13,Hungarian Grand Prix,albon,Williams,13,14,Lapped,0
2024,13,Hungarian Grand Prix,kevin_magnussen,Haas F1 Team,15,15,Lapped,0
2024,13,Hungarian Grand Prix,bottas,Sauber,12,16,Lapped,0
2024,13,Hungarian Grand Prix,sargeant,Williams,14,17,Lapped,0
2024,13,Hungarian Grand Prix,ocon,Alpine F1 Team,19,18,Lapped,0
2024,13,Hungarian Grand Prix,zhou,Sauber,18,19,Lapped,0
2024,13,Hungarian Grand Prix,gasly,Alpine F1 Team,20,20,Retired,0
2024,14,Belgian Grand Prix,hamilton,Mercedes,3,1,Finished,25
2024,14,Belgian Grand Prix,piastri,McLaren,5,2,Finished,18
2024,14,Belgian Grand Prix,leclerc,Ferrari,1,3,Finished,15
2024,14,Belgian Grand Prix,max_verstappen,Red Bull,11,4,Finished,12
2024,14,Belgian Grand Prix,norris,McLaren,4,5,Finished,10
2024,14,Belgian Grand Prix,sainz,Ferrari,7,6,Finished,8
2024,14,Belgian Grand Prix,perez,Red Bull,2,7,Finished,7
2024,14,Belgian Grand Prix,alonso,Aston Martin,8,8,Finished,4
2024,14,Belgian Grand Prix,ocon,Alpine F1 Team,9,9,Finished,2
2024,14,Belgian Grand Prix,ricciardo,RB F1 Team,13,10,Finished,1
2024,14,Belgian Grand Prix,stroll,Aston Martin,15,11,Finished,0
2024,14,Belgian Grand Prix,albon,Williams,10,12,Finished,0
2024,14,Belgian Grand Prix,gasly,Alpine F1 Team,12,13,Finished,0
2024,14,Belgian Grand Prix,kevin_magnussen,Haas F1 Team,17,14,Finished,0
2024,14,Belgian Grand Prix,bottas,Sauber,14,15,Finished,0
2024,14,Belgian Grand Prix,tsunoda,RB F1 Team,20,16,Finished,0
2024,14,Belgian Grand Prix,sargeant,Williams,18,17,Finished,0
2024,14,Belgian Grand Prix,hulkenberg,Haas F1 Team,16,18,Finished,0
2024,14,Belgian Grand Prix,zhou,Sauber,19,19,Retired,0
2024,14,Belgian Grand Prix,russell,Mercedes,6,20,Disqualified,0
2024,15,Dutch Grand Prix,norris,McLaren,1,1,Finished,26
2024,15,Dutch Grand Prix,max_verstappen,Red Bull,2,2,Finished,18
2024,15,Dutch Grand Prix,leclerc,Ferrari,6,3,Finished,15
2024,15,Dutch Grand Prix,piastri,McLaren,3,4,Finished,12
2024,15,Dutch Grand Prix,sainz,Ferrari,10,5,Finished,10
2024,15,Dutch Grand Prix,perez,Red Bull,5,6,Finished,8
2024,15,Dutch Grand Prix,russell,Mercedes,4,7,Finished,6
2024,15,Dutch Grand Prix,hamilton,Mercedes,14,8,Finished,4
2024,15,Dutch Grand Prix,gasly,Alpine F1 Team,9,9,Lapped,2
2024,15,Dutch Grand Prix,alonso,Aston Martin,7,10,Lapped,1
2024,15,Dutch Grand Prix,hulkenberg,Haas F1 Team,12,11,Lapped,0
2024,15,Dutch Grand Prix,ricciardo,RB F1 Team,13,12,Lapped,0
2024,15,Dutch Grand Prix,stroll,Aston Martin,8,13,Lapped,0
2024,15,Dutch Grand Prix,albon,Williams,19,14,Lapped,0
2024,15,Dutch Grand Prix,ocon,Alpine F1 Team,15,15,Lapped,0
2024,15,Dutch Grand Prix,sargeant,Williams,18,16,Lapped,0
2024,15,Dutch Grand Prix,tsunoda,RB F1 Team,11,17,Lapped,0
2024,15,Dutch Grand Prix,kevin_magnussen,Haas F1 Team,20,18,Lapped,0
2024,15,Dutch Grand Prix,bottas,Sauber,16,19,Lapped,0
2024,15,Dutch Grand Prix,zhou,Sauber,17,20,Lapped,0
2024,16,Italian Grand Prix,leclerc,Ferrari,4,1,Finished,25
2024,16,Italian Grand Prix,piastri,McLaren,2,2,Finished,18
2024,16,Italian Grand Prix,norris,McLaren,1,3,Finished,16
2024,16,Italian Grand Prix,sainz,Ferrari,5,4,Finished,12
2024,16,Italian Grand Prix,hamilton,Mercedes,6,5,Finished,10
2024,16,Italian Grand Prix,max_verstappen,Red Bull,7,6,Finished,8
2024,16,Italian Grand Prix,russell,Mercedes,3,7,Finished,6
2024,16,Italian Grand Prix,perez,Red Bull,8,8,Finished,4
2024,16,Italian Grand Prix,albon,Williams,9,9,Finished,2
2024,16,Italian Grand Prix,kevin_magnussen,Haas F1 Team,13,10,Finished,1
2024,16,Italian Grand Prix,alonso,Aston Martin,11,11,Finished,0
2024,16,Italian Grand Prix,colapinto,Williams,18,12,Finished,0
2024,16,Italian Grand Prix,ricciardo,RB F1 Team,12,13,Finished,0
2024,16,Italian Grand Prix,ocon,Alpine F1 Team,15,14,Lapped,0
2024,16,Italian Grand Prix,gasly,Alpine F1 Team,14,15,Lapped,0
2024,16,Italian Grand Prix,bottas,Sauber,19,16,Lapped,0
2024,16,Italian Grand Prix,hulkenberg,Haas F1 Team,10,17,Lapped,0
2024,16,Italian Grand Prix,zhou,Sauber,20,18,Lapped,0
2024,16,Italian Grand Prix,stroll,Aston Martin,17,19,Lapped,0
2024,16,Italian Grand Prix,tsunoda,RB F1 Team,16,20,Retired,0
2024,17,Azerbaijan Grand Prix,piastri,McLaren,2,1,Finished,25
2024,17,Azerbaijan Grand Prix,leclerc,Ferrari,1,2,Finished,18
2024,17,Azerbaijan Grand Prix,russell,Mercedes,5,3,Finished,15
2024,17,Azerbaijan Grand Prix,norris,McLaren,15,4,Finished,13
2024,17,Azerbaijan Grand Prix,max_verstappen,Red Bull,6,5,Finished,10
2024,17,Azerbaijan Grand Prix,alonso,Aston Martin,7,6,Finished,8
2024,17,Azerbaijan Grand Prix,albon,Williams,9,7,Finished,6
2024,17,Azerbaijan Grand Prix,colapinto,Williams,8,8,Finished,4
2024,17,Azerbaijan Grand Prix,hamilton,Mercedes,19,9,Finished,2
2024,17,Azerbaijan Grand Prix,bearman,Haas F1 Team,10,10,Finished,1
2024,17,Azerbaijan Grand Prix,hulkenberg,Haas F1 Team,12,11,Finished,0
2024,17,Azerbaijan Grand Prix,gasly,Alpine F1 Team,18,12,Finished,0
2024,17,Azerbaijan Grand Prix,ricciardo,RB F1 Team,14,13,Finished,0
2024,17,Azerbaijan Grand Prix,zhou,Sauber,17,14,Finished,0
2024,17,Azerbaijan Grand Prix,ocon,Alpine F1 Team,20,15,Lapped,0
2024,17,Azerbaijan Grand Prix,bottas,Sauber,16,16,Lapped,0
2024,17,Azerbaijan Grand Prix,perez,Red Bull,4,17,Retired,0
2024,17,Azerbaijan Grand Prix,sainz,Ferrari,3,18,Retired,0
2024,17,Azerbaijan Grand Prix,stroll,Aston Martin,13,19,Retired,0
2024,17,Azerbaijan Grand Prix,tsunoda,RB F1 Team,11,20,Retired,0
2024,18,Singapore Grand Prix,norris,McLaren,1,1,Finished,25
2024,18,Singapore Grand Prix,max_verstappen,Red Bull,2,2,Finished,18
2024,18,Singapore Grand Prix,piastri,McLaren,5,3,Finished,15
2024,18,Singapore Grand Prix,russell,Mercedes,4,4,Finished,12
2024,18,Singapore Grand Prix,leclerc,Ferrari,9,5,Finished,10
2024,18,Singapore Grand Prix,hamilton,Mercedes,3,6,Finished,8
2024,18,Singapore Grand Prix,sainz,Ferrari,10,7,Finished,6
2024,18,Singapore Grand Prix,alonso,Aston Martin,7,8,Lapped,4
2024,18,Singapore Grand Prix,hulkenberg,Haas F1 Team,6,9,Lapped,2
2024,18,Singapore Grand Prix,perez,Red Bull,13,10,Lapped,1
2024,18,Singapore Grand Prix,colapinto,Williams,12,11,Lapped,0
2024,18,Singapore Grand Prix,tsunoda,RB F1 Team,8,12,Lapped,0
2024,18,Singapore Grand Prix,ocon,Alpine F1 Team,15,13,Lapped,0
2024,18,Singapore Grand Prix,stroll,Aston Martin,17,14,Lapped,0
2024,18,Singapore Grand Prix,zhou,Sauber,20,15,Lapped,0
2024,18,Singapore Grand Prix,bottas,Sauber,19,16,Lapped,0
2024,18,Singapore Grand Prix,gasly,Alpine F1 Team,18,17,Lapped,0
2024,18,Singapore Grand Prix,ricciardo,RB F1 Team,16,18,Lapped,0
2024,18,Singapore Grand Prix,kevin_magnussen,Haas F1 Team,14,19,Retired,0
2024,18,Singapore Grand Prix,albon,Williams,11,20,Retired,0
2024,19,United States Grand Prix,leclerc,Ferrari,4,1,Finished,25
2024,19,United States Grand Prix,sainz,Ferrari,3,2,Finished,18
2024,19,United States Grand Prix,max_verstappen,Red Bull,2,3,Finished,15
2024,19,United States Grand Prix,norris,McLaren,1,4,Finished,12
2024,19,United States Grand Prix,piastri,McLaren,5,5,Finished,10
2024,19,United States Grand Prix,russell,Mercedes,20,6,Finished,8
2024,19,United States Grand Prix,perez,Red Bull,9,7,Finished,6
2024,19,United States Grand Prix,hulkenberg,Haas F1 Team,11,8,Finished,4
2024,19,United States Grand Prix,lawson,RB F1 Team,19,9,Finished,2
2024,19,United States Grand Prix,colapinto,Williams,15,10,Finished,1
2024,19,United States Grand Prix,kevin_magnussen,Haas F1 Team,8,11,Finished,0
2024,19,United States Grand Prix,gasly,Alpine F1 Team,6,12,Finished,0
2024,19,United States Grand Prix,alonso,Aston Martin,7,13,Lapped,0
2024,19,United States Grand Prix,tsunoda,RB F1 Team,10,14,Lapped,0
2024,19,United States Grand Prix,stroll,Aston Martin,13,15,Lapped,0
2024,19,United States Grand Prix,albon,Williams,14,16,Lapped,0
2024,19,United States Grand Prix,bottas,Sauber,16,17,Lapped,0
2024,19,United States Grand Prix,ocon,Alpine F1 Team,12,18,Lapped,0
2024,19,United States Grand Prix,zhou,Sauber,18,19,Lapped,0
2024,19,United States Grand Prix,hamilton,Mercedes,17,20,Retired,0
2024,20,Mexico City Grand Prix,sainz,Ferrari,1,1,Finished,25
2024,20,Mexico City Grand Prix,norris,McLaren,3,2,Finished,18
2024,20,Mexico City Grand Prix,leclerc,Ferrari,4,3,Finished,16
2024,20,Mexico City Grand Prix,hamilton,Mercedes,6,4,Finished,12
2024,20,Mexico City Grand Prix,russell,Mercedes,5,5,Finished,10
2024,20,Mexico City Grand Prix,max_verstappen,Red Bull,2,6,Finished,8
2024,20,Mexico City Grand Prix,kevin_magnussen,Haas F1 Team,7,7,Finished,6
2024,20,Mexico City Grand Prix,piastri,McLaren,17,8,Finished,4
2024,20,Mexico City Grand Prix,hulkenberg,Haas F1 Team,10,9,Lapped,2
2024,20,Mexico City Grand Prix,gasly,Alpine F1 Team,8,10,Lapped,1
2024,20,Mexico City Grand Prix,stroll,Aston Martin,14,11,Lapped,0
2024,20,Mexico City Grand Prix,colapinto,Williams,16,12,Lapped,0
2024,20,Mexico City Grand Prix,ocon,Alpine F1 Team,0,13,Lapped,0
2024,20,Mexico City Grand Prix,bottas,Sauber,15,14,Lapped,0
2024,20,Mexico City Grand Prix,zhou,Sauber,19,15,Lapped,0
2024,20,Mexico City Grand Prix,lawson,RB F1 Team,12,16,Lapped,0
2024,20,Mexico City Grand Prix,perez,Red Bull,18,17,Lapped,0
2024,20,Mexico City Grand Prix,alonso,Aston Martin,13,18,Retired,0
2024,20,Mexico City Grand Prix,albon,Williams,9,19,Retired,0
2024,20,Mexico City Grand Prix,tsunoda,RB F1 Team,11,20,Retired,0
2024,21,São Paulo Grand Prix,max_verstappen,Red Bull,17,1,Finished,26
2024,21,São Paulo Grand Prix,ocon,Alpine F1 Team,4,2,Finished,18
2024,21,São Paulo Grand Prix,gasly,Alpine F1 Team,13,3,Finished,15
2024,21,São Paulo Grand Prix,russell,Mercedes,2,4,Finished,12
2024,21,São Paulo Grand Prix,leclerc,Ferrari,6,5,Finished,10
2024,21,São Paulo Grand Prix,norris,McLaren,1,6,Finished,8
2024,21,São Paulo Grand Prix,tsunoda,RB F1 Team,3,7,Finished,6
2024,21,São Paulo Grand Prix,piastri,McLaren,8,8,Finished,4
2024,21,São Paulo Grand Prix,lawson,RB F1 Team,5,9,Finished,2
2024,21,São Paulo Grand Prix,hamilton,Mercedes,14,10,Finished,1
2024,21,São Paulo Grand Prix,perez,Red Bull,12,11,Finished,0
2024,21,São Paulo Grand Prix,bearman,Haas F1 Team,15,12,Finished,0
2024,21,São Paulo Grand Prix,bottas,Sauber,11,13,Finished,0
2024,21,São Paulo Grand Prix,alonso,Aston Martin,9,14,Finished,0
2024,21,São Paulo Grand Prix,zhou,Sauber,19,15,Finished,0
2024,21,São Paulo Grand Prix,sainz,Ferrari,20,16,Retired,0
2024,21,São Paulo Grand Prix,colapinto,Williams,16,17,Retired,0
2024,21,São Paulo Grand Prix,albon,Williams,7,18,Did not start,0
2024,21,São Paulo Grand Prix,stroll,Aston Martin,10,19,Did not start,0
2024,21,São Paulo Grand Prix,hulkenberg,Haas F1 Team,18,20,Disqualified,0
2024,22,Las Vegas Grand Prix,russell,Mercedes,1,1,Finished,25
2024,22,Las Vegas Grand Prix,hamilton,Mercedes,10,2,Finished,18
2024,22,Las Vegas Grand Prix,sainz,Ferrari,2,3,Finished,15
2024,22,Las Vegas Grand Prix,leclerc,Ferrari,4,4,Finished,12
2024,22,Las Vegas Grand Prix,max_verstappen,Red Bull,5,5,Finished,10
2024,22,Las Vegas Grand Prix,norris,McLaren,6,6,Finished,9
2024,22,Las Vegas Grand Prix,piastri,McLaren,8,7,Finished,6
2024,22,Las Vegas Grand Prix,hulkenberg,Haas F1 Team,9,8,Finished,4
2024,22,Las Vegas Grand Prix,tsunoda,RB F1 Team,7,9,Finished,2
2024,22,Las Vegas Grand Prix,perez,Red Bull,15,10,Finished,1
2024,22,Las Vegas Grand Prix,alonso,Aston Martin,16,11,Finished,0
2024,22,Las Vegas Grand Prix,kevin_magnussen,Haas F1 Team,12,12,Finished,0
2024,22,Las Vegas Grand Prix,zhou,Sauber,13,13,Finished,0
2024,22,Las Vegas Grand Prix,colapinto,Williams,20,14,Finished,0
2024,22,Las Vegas Grand Prix,stroll,Aston Martin,18,15,Finished,0
2024,22,Las Vegas Grand Prix,lawson,RB F1 Team,14,16,Finished,0
2024,22,Las Vegas Grand Prix,ocon,Alpine F1 Team,11,17,Lapped,0
2024,22,Las Vegas Grand Prix,bottas,Sauber,19,18,Lapped,0
2024,22,Las Vegas Grand Prix,albon,Williams,17,19,Retired,0
2024,22,Las Vegas Grand Prix,gasly,Alpine F1 Team,3,20,Retired,0
2024,23,Qatar Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2024,23,Qatar Grand Prix,leclerc,Ferrari,5,2,Finished,18
2024,23,Qatar Grand Prix,piastri,McLaren,4,3,Finished,15
2024,23,Qatar Grand Prix,russell,Mercedes,1,4,Finished,12
2024,23,Qatar Grand Prix,gasly,Alpine F1 Team,11,5,Finished,10
2024,23,Qatar Grand Prix,sainz,Ferrari,7,6,Finished,8
2024,23,Qatar Grand Prix,alonso,Aston Martin,8,7,Finished,6
2024,23,Qatar Grand Prix,zhou,Sauber,12,8,Finished,4
2024,23,Qatar Grand Prix,kevin_magnussen,Haas F1 Team,10,9,Finished,2
2024,23,Qatar Grand Prix,norris,McLaren,3,10,Finished,2
2024,23,Qatar Grand Prix,bottas,Sauber,13,11,Finished,0
2024,23,Qatar Grand Prix,hamilton,Mercedes,6,12,Finished,0
2024,23,Qatar Grand Prix,tsunoda,RB F1 Team,14,13,Finished,0
