season,meeting_key,session_key,date,category,flag,message,driver_number,lap_number
2026,1279,11234,2026-03-08T05:11:10+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:11:10,43.0,47
2026,1279,11234,2026-03-08T05:11:12+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:11:12,31.0,47
2026,1279,11234,2026-03-08T05:11:24+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:11:24,55.0,48
2026,1279,11234,2026-03-08T05:11:42+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:11:41,10.0,48
2026,1279,11234,2026-03-08T05:12:39+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:39,43.0,48
2026,1279,11234,2026-03-08T05:13:10+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:10,11.0,49
2026,1279,11234,2026-03-08T05:14:14+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:14:14,55.0,50
2026,1279,11234,2026-03-08T05:14:49+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:14:48,43.0,50
2026,1279,11234,2026-03-08T05:15:16+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:15:16,43.0,50
2026,1279,11234,2026-03-08T05:16:17+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:16,31.0,51
2026,1279,11234,2026-03-08T05:16:31+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:31,31.0,51
2026,1279,11234,2026-03-08T05:16:55+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:16:54,5.0,52
2026,1279,11234,2026-03-08T05:17:14+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:14,31.0,52
2026,1279,11234,2026-03-08T05:17:16+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:17:15,10.0,52
2026,1279,11234,2026-03-08T05:18:20+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:19,10.0,53
2026,1279,11234,2026-03-08T05:18:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:25,10.0,53
2026,1279,11234,2026-03-08T05:19:24+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:19:24,43.0,53
2026,1279,11234,2026-03-08T05:19:30+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:19:30,43.0,53
2026,1279,11234,2026-03-08T05:19:58+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:19:57,41.0,54
2026,1279,11234,2026-03-08T05:20:18+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:20:18,5.0,54
2026,1279,11234,2026-03-08T05:21:07+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:07,43.0,55
2026,1279,11234,2026-03-08T05:21:17+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:16,43.0,55
2026,1279,11234,2026-03-08T05:21:21+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:21:21,41.0,55
2026,1279,11234,2026-03-08T05:21:50+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:49,43.0,55
2026,1279,11234,2026-03-08T05:23:00+00:00,Other,,CAR 55 (SAI) TIME 1:27.961 DELETED - TRACK LIMITS AT TURN 3 LAP 53 16:21:48,,56
2026,1279,11234,2026-03-08T05:24:30+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:24:29,87.0,57
2026,1279,11234,2026-03-08T05:24:48+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:24:47,30.0,57
2026,1279,11234,2026-03-08T05:24:54+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:24:53,11.0,57
2026,1279,11234,2026-03-08T05:25:22+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:25:22,23.0,58
2026,1279,11234,2026-03-08T05:25:23+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:25:22,11.0,58
2026,1279,11234,2026-03-08T05:25:51+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:25:50,30.0,58
2026,1279,11234,2026-03-08T05:26:05+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:26:04,87.0,58
2026,1279,11234,2026-03-08T05:26:07+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:26:06,23.0,58
2026,1279,11234,2026-03-08T05:26:19+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:26:18,11.0,58
2026,1279,11234,2026-03-08T05:26:33+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,58
2026,1279,11234,2026-03-08T05:26:33.400000+00:00,SessionStatus,,SESSION FINISHED,,58
2026,1279,11234,2026-03-08T05:29:56+00:00,Other,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,58
2026,1279,11234,2026-03-08T05:32:13+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 19,,58
2026,1279,11234,2026-03-08T05:33:37+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 19,,58
2026,1280,11245,2026-03-15T06:20:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1280,11245,2026-03-15T06:30:01+00:00,Other,,PIT EXIT CLOSED,,1
2026,1280,11245,2026-03-15T06:32:39+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 11,,1
2026,1280,11245,2026-03-15T06:33:35+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 12,,1
2026,1280,11245,2026-03-15T06:34:35+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 12,,1
2026,1280,11245,2026-03-15T06:34:45+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 11,,1
2026,1280,11245,2026-03-15T06:57:22+00:00,Other,,OVERTAKE DISABLED,,1
2026,1280,11245,2026-03-15T07:03:59.830000+00:00,SessionStatus,,SESSION STARTED,,1
2026,1280,11245,2026-03-15T07:04:00+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1280,11245,2026-03-15T07:04:26+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 4,,1
2026,1280,11245,2026-03-15T07:04:27+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 3,,1
2026,1280,11245,2026-03-15T07:04:30+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2026,1280,11245,2026-03-15T07:04:33+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 4,,1
2026,1280,11245,2026-03-15T07:05:18+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 15,,1
2026,1280,11245,2026-03-15T07:05:20+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,1
2026,1280,11245,2026-03-15T07:05:20+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 15,,1
2026,1280,11245,2026-03-15T07:05:24+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 15,,1
2026,1280,11245,2026-03-15T07:05:32+00:00,Other,,OVERTAKE ENABLED,,1
2026,1280,11245,2026-03-15T07:06:22+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 4,,2
2026,1280,11245,2026-03-15T07:07:33+00:00,Other,,TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) NOTED - CAUSING A COLLISION,,3
2026,1280,11245,2026-03-15T07:11:17+00:00,Other,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,5
2026,1280,11245,2026-03-15T07:14:01+00:00,Other,,CAR 3 (VER) TIME 1:39.582 DELETED - TRACK LIMITS AT TURN 2 LAP 5 15:10:57,,7
2026,1280,11245,2026-03-15T07:19:39+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 3,,10
2026,1280,11245,2026-03-15T07:19:57+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 2,,10
2026,1280,11245,2026-03-15T07:20:04+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,10
2026,1280,11245,2026-03-15T07:22:39+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 3,,11
2026,1280,11245,2026-03-15T07:22:51+00:00,Other,,MARSHALS ON TRACK AT TURN 2,,11
2026,1280,11245,2026-03-15T07:22:54+00:00,Other,,RECOVERY VEHICLE ON TRACK AT TURN 2,,11
2026,1280,11245,2026-03-15T07:25:19+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,12
2026,1280,11245,2026-03-15T07:25:23+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,12
2026,1280,11245,2026-03-15T07:26:11+00:00,SafetyCar,,SAFETY CAR IN THIS LAP,,13
2026,1280,11245,2026-03-15T07:27:50+00:00,Flag,CLEAR,TRACK CLEAR,,13
2026,1280,11245,2026-03-15T07:28:22+00:00,Other,,OVERTAKE ENABLED,,14
2026,1280,11245,2026-03-15T07:32:50+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,16
2026,1280,11245,2026-03-15T07:34:55+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 16,,18
2026,1280,11245,2026-03-15T07:35:28+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 16,,18
2026,1280,11245,2026-03-15T07:36:56+00:00,Other,,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,19
2026,1280,11245,2026-03-15T07:38:48+00:00,Other,,TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) NOTED ,,20
2026,1280,11245,2026-03-15T07:39:07+00:00,Other,,CAR 87 (BEA) TIME 1:39.289 DELETED - TRACK LIMITS AT TURN 14 LAP 15 15:31:26,,20
2026,1280,11245,2026-03-15T07:40:34+00:00,Other,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION ,,21
2026,1280,11245,2026-03-15T07:41:41+00:00,Other,,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,22
2026,1280,11245,2026-03-15T07:43:13+00:00,Other,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,23
2026,1280,11245,2026-03-15T07:45:33+00:00,Other,,TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,24
2026,1280,11245,2026-03-15T07:46:02+00:00,Other,,CAR 41 (LIN) TIME 1:39.780 DELETED - TRACK LIMITS AT TURN 14 LAP 21 15:41:22,,24
2026,1280,11245,2026-03-15T07:48:39+00:00,Other,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,26
2026,1280,11245,2026-03-15T07:51:19+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 17,,28
2026,1280,11245,2026-03-15T07:51:25+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 17,,28
2026,1280,11245,2026-03-15T07:52:09+00:00,Other,,CAR 41 (LIN) TIME 1:50.154 DELETED - TRACK LIMITS AT TURN 14 LAP 27 15:51:26,,28
2026,1280,11245,2026-03-15T07:52:31+00:00,Other,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,29
2026,1280,11245,2026-03-15T07:59:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:59:26,14.0,33
2026,1280,11245,2026-03-15T08:00:11+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 3,,33
2026,1280,11245,2026-03-15T08:00:23+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,33
2026,1280,11245,2026-03-15T08:00:27+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,33
2026,1280,11245,2026-03-15T08:01:25+00:00,Other,,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) NOTED - CAUSING A COLLISION,,34
2026,1280,11245,2026-03-15T08:01:43+00:00,Other,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION,,34
2026,1280,11245,2026-03-15T08:02:17+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,35
2026,1280,11245,2026-03-15T08:02:17+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,35
2026,1280,11245,2026-03-15T08:03:28+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 5,,35
2026,1280,11245,2026-03-15T08:05:03+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,36
2026,1280,11245,2026-03-15T08:05:27+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,37
2026,1280,11245,2026-03-15T08:06:24+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 9,,37
2026,1280,11245,2026-03-15T08:10:51+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:50,11.0,40
2026,1280,11245,2026-03-15T08:11:32+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:11:31,77.0,40
2026,1280,11245,2026-03-15T08:13:36+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:36,11.0,42
2026,1280,11245,2026-03-15T08:14:09+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:09,77.0,42
2026,1280,11245,2026-03-15T08:15:38+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:15:38,27.0,43
2026,1280,11245,2026-03-15T08:16:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:10,31.0,43
2026,1280,11245,2026-03-15T08:18:38+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:18:38,11.0,45
2026,1280,11245,2026-03-15T08:19:14+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:19:13,11.0,45
2026,1280,11245,2026-03-15T08:20:12+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:12,31.0,46
2026,1280,11245,2026-03-15T08:21:17+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:16,77.0,47
2026,1280,11245,2026-03-15T08:22:27+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:22:27,77.0,47
2026,1280,11245,2026-03-15T08:23:49+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:23:49,27.0,48
2026,1280,11245,2026-03-15T08:24:00+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:23:59,27.0,48
2026,1280,11245,2026-03-15T08:25:31+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:25:30,11.0,49
2026,1280,11245,2026-03-15T08:26:51+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:26:51,43.0,50
2026,1280,11245,2026-03-15T08:27:39+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:27:38,11.0,51
2026,1280,11245,2026-03-15T08:27:40+00:00,Other,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,51
2026,1280,11245,2026-03-15T08:28:09+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:28:09,55.0,51
2026,1280,11245,2026-03-15T08:32:12+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 17,,53
2026,1280,11245,2026-03-15T08:32:14+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 17,,53
2026,1280,11245,2026-03-15T08:32:48+00:00,Other,,CAR 12 (ANT) TIME 1:37.530 DELETED - TRACK LIMITS AT TURN 14 LAP 53 16:32:14,,54
2026,1280,11245,2026-03-15T08:33:19+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:33:18,43.0,54
2026,1280,11245,2026-03-15T08:33:52+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:33:52,55.0,54
2026,1280,11245,2026-03-15T08:37:15+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,56
2026,1280,11245,2026-03-15T08:37:15.685000+00:00,SessionStatus,,SESSION FINISHED,,56
2026,1280,11245,2026-03-15T08:38:07+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:38:07,77.0,56
2026,1280,11245,2026-03-15T08:41:05+00:00,Other,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,56
2026,1281,11253,2026-03-29T04:18:28+00:00,Other,,FORMATION LAP WILL START AT 14:10,,1
2026,1281,11253,2026-03-29T04:24:02+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 18,,1
2026,1281,11253,2026-03-29T04:24:04+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 24,,1
2026,1281,11253,2026-03-29T04:24:06+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 19,,1
2026,1281,11253,2026-03-29T04:30:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1281,11253,2026-03-29T04:40:01+00:00,Other,,PIT EXIT CLOSED,,1
2026,1281,11253,2026-03-29T04:51:40+00:00,Other,,RISK OF RAIN FOR THE F1 RACE IS 0%,,1
2026,1281,11253,2026-03-29T05:07:05+00:00,Other,,OVERTAKE DISABLED,,1
2026,1281,11253,2026-03-29T05:14:02.078000+00:00,SessionStatus,,SESSION STARTED,,1
2026,1281,11253,2026-03-29T05:14:02+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1281,11253,2026-03-29T05:15:26+00:00,Other,,OVERTAKE ENABLED,,1
2026,1281,11253,2026-03-29T05:20:02+00:00,Other,,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 1 14:15:19,,4
2026,1281,11253,2026-03-29T05:32:11+00:00,Other,,CAR 87 (BEA) TIME 1:37.790 DELETED - TRACK LIMITS AT TURN 13 LAP 11 14:31:24,,12
2026,1281,11253,2026-03-29T05:37:09+00:00,Flag,BLACK AND WHITE,BLACK AND WHITE FLAG FOR CAR 41 (LIN) - MOVING UNDER BRAKING,41.0,15
2026,1281,11253,2026-03-29T05:47:01+00:00,Other,,CAR 11 (PER) TIME 1:38.735 DELETED - TRACK LIMITS AT TURN 13 LAP 20 14:46:19,,21
2026,1281,11253,2026-03-29T05:47:54+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 21,,22
2026,1281,11253,2026-03-29T05:47:59+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 20,,22
2026,1281,11253,2026-03-29T05:48:11+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,22
2026,1281,11253,2026-03-29T05:48:23+00:00,Other,,MEDICAL CAR DEPLOYED,,22
2026,1281,11253,2026-03-29T05:49:29+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 21,,23
2026,1281,11253,2026-03-29T05:49:58+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 20,,23
2026,1281,11253,2026-03-29T05:50:15+00:00,Other,,RECOVERY VEHICLE ON TRACK AT TURN 13,,23
2026,1281,11253,2026-03-29T05:57:32+00:00,Other,,LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77,,26
2026,1281,11253,2026-03-29T05:57:48+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 20,,26
2026,1281,11253,2026-03-29T05:57:50+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 21,,26
2026,1281,11253,2026-03-29T06:00:06+00:00,SafetyCar,,SAFETY CAR IN THIS LAP,,27
2026,1281,11253,2026-03-29T06:01:24+00:00,Flag,CLEAR,TRACK CLEAR,,27
2026,1281,11253,2026-03-29T06:02:11+00:00,Other,,OVERTAKE ENABLED,,28
2026,1281,11253,2026-03-29T06:06:00+00:00,Other,,TURN 13 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NOTED,,30
2026,1281,11253,2026-03-29T06:06:40+00:00,Other,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) REVIEWED NO FURTHER INVESTIGATION,,31
2026,1281,11253,2026-03-29T06:07:47+00:00,Other,,CAR 41 (LIN) TIME 1:35.724 DELETED - TRACK LIMITS AT TURN 17 LAP 30 15:06:35,,31
2026,1281,11253,2026-03-29T06:08:20+00:00,Other,,CAR 43 (COL) TIME 1:43.165 DELETED - TRACK LIMITS AT TURN 13 LAP 21 14:47:52,,32
2026,1281,11253,2026-03-29T06:29:27+00:00,Other,,TURN 16 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,45
2026,1281,11253,2026-03-29T06:29:35+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:29:34,77.0,45
2026,1281,11253,2026-03-29T06:30:23+00:00,Other,,CAR 44 (HAM) TIME 1:33.636 DELETED - TRACK LIMITS AT TURN 17 LAP 44 15:28:16,,46
2026,1281,11253,2026-03-29T06:32:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:32:10,14.0,47
2026,1281,11253,2026-03-29T06:32:59+00:00,Other,,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CAR 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,48
2026,1281,11253,2026-03-29T06:33:41+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:33:41,77.0,48
2026,1281,11253,2026-03-29T06:33:57+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:33:57,77.0,48
2026,1281,11253,2026-03-29T06:34:13+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:34:13,77.0,48
2026,1281,11253,2026-03-29T06:37:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:37:26,77.0,51
2026,1281,11253,2026-03-29T06:37:52+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:37:52,14.0,51
2026,1281,11253,2026-03-29T06:38:35+00:00,Other,,CAR 14 (ALO) TIME 1:37.112 DELETED - TRACK LIMITS AT TURN 17 LAP 49 15:37:30,,51
2026,1281,11253,2026-03-29T06:38:40+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:38:39,14.0,51
2026,1281,11253,2026-03-29T06:41:22+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:41:21,14.0,53
2026,1281,11253,2026-03-29T06:41:48+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:41:48,14.0,53
2026,1281,11253,2026-03-29T06:42:05+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,53
2026,1281,11253,2026-03-29T06:42:05.699000+00:00,SessionStatus,,SESSION FINISHED,,53
2026,1281,11253,2026-03-29T06:44:04+00:00,Other,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,53
2026,1284,11280,2026-05-03T16:20:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1284,11280,2026-05-03T16:30:01+00:00,Other,,PIT EXIT CLOSED,,1
2026,1284,11280,2026-05-03T16:34:52+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:34:57+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:37:28+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:37:50+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:37:50+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:37:53+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:37:54+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:39:29+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 17,,1
2026,1284,11280,2026-05-03T16:39:48+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 17,,1
2026,1284,11280,2026-05-03T16:43:12+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 18,,1
2026,1284,11280,2026-05-03T16:45:12+00:00,Other,,RISK OF RAIN FOR THE F1 RACE IS 40%,,1
2026,1284,11280,2026-05-03T16:57:05+00:00,Other,,OVERTAKE DISABLED,,1
2026,1284,11280,2026-05-03T17:04:02.493000+00:00,SessionStatus,,SESSION STARTED,,1
2026,1284,11280,2026-05-03T17:04:03+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2026,1284,11280,2026-05-03T17:05:27+00:00,Other,,OVERTAKE ENABLED,,1
2026,1284,11280,2026-05-03T17:07:40+00:00,Other,,TURN 11 INCIDENT INVOLVING CARS 43 (COL) AND 44 (HAM) NOTED - CAUSING A COLLISION,,3
2026,1284,11280,2026-05-03T17:09:18+00:00,Other,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 43 (COL) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,4
